# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
1.23658183e-02 1.02115153e+05 8.32961524e-03 3.34105756e+05
1.24207086e-02 1.00135282e+05 8.36658932e-03 3.27627907e+05
1.24758425e-02 9.81896468e+04 8.40372752e-03 3.21262077e+05
1.25312212e-02 9.62777305e+04 8.44103057e-03 3.15006568e+05
1.25868456e-02 9.43990214e+04 8.47849921e-03 3.08859708e+05
1.26427170e-02 9.25530146e+04 8.51613417e-03 3.02819846e+05
1.26988364e-02 9.07392121e+04 8.55393618e-03 2.96885351e+05
1.27552049e-02 8.89571222e+04 8.59190599e-03 2.91054614e+05
1.28118235e-02 8.72062597e+04 8.63004434e-03 2.85326050e+05
1.28686936e-02 8.54861460e+04 8.66835199e-03 2.79698091e+05
1.29258160e-02 8.37963086e+04 8.70682968e-03 2.74169192e+05
1.29831920e-02 8.21362811e+04 8.74547816e-03 2.68737826e+05
1.30408227e-02 8.05056004e+04 8.78429820e-03 2.63402479e+05
1.30987093e-02 7.89038088e+04 8.82329056e-03 2.58161652e+05
1.31568527e-02 7.73304544e+04 8.86245600e-03 2.53013869e+05
1.32152543e-02 7.57850922e+04 8.90179529e-03 2.47957671e+05
1.32739151e-02 7.42672830e+04 8.94130920e-03 2.42991622e+05
1.33328363e-02 7.27765937e+04 8.98099851e-03 2.38114306e+05
1.33920190e-02 7.13125974e+04 9.02086399e-03 2.33324326e+05
1.34514644e-02 6.98748730e+04 9.06090643e-03 2.28620303e+05
1.35111737e-02 6.84630055e+04 9.10112662e-03 2.24000880e+05
1.35711481e-02 6.70765841e+04 9.14152534e-03 2.19464713e+05
1.36313886e-02 6.57151907e+04 9.18210338e-03 2.15010434e+05
1.36918966e-02 6.43784064e+04 9.22286154e-03 2.10636673e+05
1.37526731e-02 6.30658198e+04 9.26380063e-03 2.06342083e+05
1.38137195e-02 6.17770264e+04 9.30492143e-03 2.02125341e+05
1.38750368e-02 6.05116289e+04 9.34622477e-03 1.97985146e+05
1.39366263e-02 5.92692366e+04 9.38771145e-03 1.93920221e+05
1.39984891e-02 5.80494659e+04 9.42938228e-03 1.89929311e+05
1.40606266e-02 5.68519395e+04 9.47123808e-03 1.86011181e+05
1.41230399e-02 5.56762866e+04 9.51327967e-03 1.82164617e+05
1.41857302e-02 5.45221474e+04 9.55550788e-03 1.78388444e+05
1.42486988e-02 5.33892196e+04 9.59792354e-03 1.74681671e+05
1.43119470e-02 5.22772358e+04 9.64052747e-03 1.71043423e+05
1.43754758e-02 5.11859275e+04 9.68332052e-03 1.67472823e+05
1.44392867e-02 5.01150254e+04 9.72630352e-03 1.63968989e+05
1.45033808e-02 4.90642589e+04 9.76947732e-03 1.60531036e+05
1.45677594e-02 4.80333570e+04 9.81284276e-03 1.57158076e+05
1.46324238e-02 4.70220481e+04 9.85640069e-03 1.53849223e+05
1.46973753e-02 4.60300604e+04 9.90015197e-03 1.50603585e+05
1.47626150e-02 4.50571217e+04 9.94409746e-03 1.47420273e+05
1.48281443e-02 4.41029543e+04 9.98823802e-03 1.44298377e+05
1.48939645e-02 4.31671992e+04 1.00325745e-02 1.41236724e+05
1.49600769e-02 4.22494469e+04 1.00771078e-02 1.38233974e+05
1.50264827e-02 4.13492991e+04 1.01218388e-02 1.35288823e+05
1.50931833e-02 4.04663699e+04 1.01667683e-02 1.32400008e+05
1.51601800e-02 3.96002850e+04 1.02118973e-02 1.29566306e+05
1.52274741e-02 3.87506817e+04 1.02572265e-02 1.26786529e+05
1.52950669e-02 3.79172083e+04 1.03027570e-02 1.24059527e+05
1.53629597e-02 3.70995238e+04 1.03484896e-02 1.21384183e+05
1.54311539e-02 3.62972974e+04 1.03944252e-02 1.18759416e+05
1.54996507e-02 3.55102128e+04 1.04405647e-02 1.16184191e+05
1.55684517e-02 3.47380371e+04 1.04869090e-02 1.13657746e+05
1.56375580e-02 3.39805997e+04 1.05334591e-02 1.11179522e+05
1.57069711e-02 3.32377290e+04 1.05802157e-02 1.08748959e+05
1.57766923e-02 3.25092505e+04 1.06271799e-02 1.06365484e+05
1.58467230e-02 3.17949874e+04 1.06743526e-02 1.04028521e+05
1.59170645e-02 3.10947606e+04 1.07217347e-02 1.01737482e+05
1.59877183e-02 3.04083889e+04 1.07693270e-02 9.94917742e+04
1.60586857e-02 2.97356894e+04 1.08171307e-02 9.72908002e+04
1.61299681e-02 2.90764774e+04 1.08651465e-02 9.51339558e+04
1.62015670e-02 2.84305658e+04 1.09133755e-02 9.30206281e+04
1.62734836e-02 2.77977372e+04 1.09618186e-02 9.09501060e+04
1.63457195e-02 2.71777497e+04 1.10104766e-02 8.89215982e+04
1.64182760e-02 2.65703647e+04 1.10593507e-02 8.69343236e+04
1.64911546e-02 2.59753475e+04 1.11084417e-02 8.49875150e+04
1.65643567e-02 2.53924678e+04 1.11577507e-02 8.30804185e+04
1.66378837e-02 2.48214993e+04 1.12072785e-02 8.12122934e+04
1.67117371e-02 2.42622194e+04 1.12570261e-02 7.93824120e+04
1.67859183e-02 2.37144098e+04 1.13069946e-02 7.75900595e+04
1.68604289e-02 2.31778557e+04 1.13571849e-02 7.58345334e+04
1.69352701e-02 2.26523461e+04 1.14075979e-02 7.41151434e+04
1.70104436e-02 2.21376716e+04 1.14582348e-02 7.24312041e+04
1.70859507e-02 2.16336243e+04 1.15090964e-02 7.07820354e+04
1.71617930e-02 2.11400001e+04 1.15601838e-02 6.91669699e+04
1.72379720e-02 2.06565991e+04 1.16114979e-02 6.75853529e+04
1.73144891e-02 2.01832249e+04 1.16630399e-02 6.60365422e+04
1.73913459e-02 1.97196850e+04 1.17148106e-02 6.45199078e+04
1.74685438e-02 1.92657904e+04 1.17668111e-02 6.30348315e+04
1.75460844e-02 1.88213559e+04 1.18190424e-02 6.15807070e+04
1.76239692e-02 1.83861995e+04 1.18715056e-02 6.01569393e+04
1.77021997e-02 1.79601428e+04 1.19242017e-02 5.87629446e+04
1.77807775e-02 1.75430103e+04 1.19771317e-02 5.73981485e+04
1.78597040e-02 1.71346292e+04 1.20302966e-02 5.60619856e+04
1.79389809e-02 1.67348299e+04 1.20836975e-02 5.47539010e+04
1.80186097e-02 1.63434461e+04 1.21373355e-02 5.34733508e+04
1.80985920e-02 1.59603147e+04 1.21912116e-02 5.22198013e+04
1.81789293e-02 1.55852758e+04 1.22453268e-02 5.09927292e+04
1.82596232e-02 1.52181724e+04 1.22996822e-02 4.97916209e+04
1.83406753e-02 1.48588506e+04 1.23542789e-02 4.86159729e+04
1.84220871e-02 1.45071594e+04 1.24091179e-02 4.74652911e+04
1.85038604e-02 1.41629509e+04 1.24642004e-02 4.63390915e+04
1.85859966e-02 1.38260891e+04 1.25195273e-02 4.52369291e+04
1.86684975e-02 1.34964515e+04 1.25750999e-02 4.41584033e+04
1.87513645e-02 1.31739171e+04 1.26309191e-02 4.31031185e+04
1.88345994e-02 1.28583660e+04 1.26869861e-02 4.20706815e+04
1.89182037e-02 1.25496785e+04 1.27433020e-02 4.10607014e+04
1.90021791e-02 1.22477360e+04 1.27998679e-02 4.00727901e+04
1.90865273e-02 1.19524208e+04 1.28566848e-02 3.91065621e+04
1.91712500e-02 1.16636159e+04 1.29137540e-02 3.81616351e+04
1.92563486e-02 1.13812054e+04 1.29710764e-02 3.72376296e+04
1.93418251e-02 1.11050742e+04 1.30286534e-02 3.63341688e+04
1.94276809e-02 1.08350987e+04 1.30864859e-02 3.54508485e+04
1.95139179e-02 1.05711435e+04 1.31445751e-02 3.45872262e+04
1.96005376e-02 1.03130758e+04 1.32029221e-02 3.37428664e+04
1.96875418e-02 1.00607656e+04 1.32615282e-02 3.29173446e+04
1.97749323e-02 9.81408642e+03 1.33203944e-02 3.21102467e+04
1.98627106e-02 9.57291489e+03 1.33795219e-02 3.13211690e+04
1.99508786e-02 9.33713060e+03 1.34389118e-02 3.05497175e+04
2.00394380e-02 9.10661611e+03 1.34985654e-02 2.97955080e+04
2.01283904e-02 8.88125684e+03 1.35584838e-02 2.90581656e+04
2.02177377e-02 8.66094105e+03 1.36186681e-02 2.83373248e+04
2.03074817e-02 8.44556612e+03 1.36791196e-02 2.76326497e+04
2.03976239e-02 8.23504189e+03 1.37398395e-02 2.69438454e+04
2.04881663e-02 8.02928007e+03 1.38008288e-02 2.62706230e+04
2.05791106e-02 7.82819319e+03 1.38620889e-02 2.56126963e+04
2.06704586e-02 7.63169460e+03 1.39236209e-02 2.49697818e+04
2.07622121e-02 7.43969849e+03 1.39854261e-02 2.43415988e+04
2.08543729e-02 7.25211995e+03 1.40475056e-02 2.37278694e+04
2.09469427e-02 7.06887494e+03 1.41098606e-02 2.31283187e+04
2.10399235e-02 6.88988035e+03 1.41724924e-02 2.25426747e+04
2.11333170e-02 6.71505395e+03 1.42354023e-02 2.19706685e+04
2.12271250e-02 6.54430886e+03 1.42985914e-02 2.14120156e+04
2.13213494e-02 6.37754931e+03 1.43620610e-02 2.08664030e+04
2.14159921e-02 6.21468100e+03 1.44258123e-02 2.03335218e+04
2.15110549e-02 6.05561222e+03 1.44898466e-02 1.98130722e+04
2.16065397e-02 5.90025381e+03 1.45541652e-02 1.93047623e+04
2.17024483e-02 5.74851903e+03 1.46187692e-02 1.88083084e+04
2.17987827e-02 5.60032353e+03 1.46836600e-02 1.83234346e+04
2.18955447e-02 5.45558525e+03 1.47488389e-02 1.78498722e+04
2.19927361e-02 5.31422434e+03 1.48143071e-02 1.73873601e+04
2.20903590e-02 5.17616311e+03 1.48800658e-02 1.69356441e+04
2.21884153e-02 5.04133194e+03 1.49461165e-02 1.64944963e+04
2.22869067e-02 4.90967517e+03 1.50124604e-02 1.60637347e+04
2.23858354e-02 4.78113879e+03 1.50790987e-02 1.56431826e+04
2.24852032e-02 4.65566868e+03 1.51460329e-02 1.52326629e+04
2.25850121e-02 4.53321072e+03 1.52132642e-02 1.48319984e+04
2.26852641e-02 4.41371077e+03 1.52807939e-02 1.44410122e+04
2.27859610e-02 4.29711482e+03 1.53486233e-02 1.40595274e+04
2.28871049e-02 4.18336895e+03 1.54167539e-02 1.36873677e+04
2.29886978e-02 4.07241944e+03 1.54851868e-02 1.33243572e+04
2.30907416e-02 3.96421274e+03 1.55539236e-02 1.29703208e+04
2.31932384e-02 3.85868374e+03 1.56229654e-02 1.26250454e+04
2.32961902e-02 3.75574053e+03 1.56923137e-02 1.22882304e+04
2.33995990e-02 3.65529162e+03 1.57619699e-02 1.19595763e+04
2.35034667e-02 3.55725030e+03 1.58319352e-02 1.16387996e+04
2.36077956e-02 3.46153442e+03 1.59022111e-02 1.13256313e+04
2.37125875e-02 3.36806611e+03 1.59727990e-02 1.10198167e+04
2.38178446e-02 3.27677163e+03 1.60437001e-02 1.07211146e+04
2.39235689e-02 3.18758113e+03 1.61149160e-02 1.04292964e+04
2.40297625e-02 3.10042845e+03 1.61864480e-02 1.01441457e+04
2.41364275e-02 3.01525098e+03 1.62582976e-02 9.86545753e+03
2.42435660e-02 2.93200367e+03 1.63304661e-02 9.59308460e+03
2.43511800e-02 2.85068184e+03 1.64029549e-02 9.32701152e+03
2.44592717e-02 2.77128451e+03 1.64757655e-02 9.06723516e+03
2.45678433e-02 2.69380738e+03 1.65488992e-02 8.81374138e+03
2.46768967e-02 2.61824300e+03 1.66223576e-02 8.56650586e+03
2.47864343e-02 2.54458103e+03 1.66961421e-02 8.32549471e+03
2.48964580e-02 2.47280841e+03 1.67702541e-02 8.09066527e+03
2.50069702e-02 2.40290962e+03 1.68446951e-02 7.86196670e+03
2.51179729e-02 2.33486683e+03 1.69194665e-02 7.63934071e+03
2.52294683e-02 2.26866013e+03 1.69945698e-02 7.42272213e+03
2.53414586e-02 2.20425542e+03 1.70700065e-02 7.21199939e+03
2.54539460e-02 2.14158016e+03 1.71457781e-02 7.00693518e+03
2.55669328e-02 2.08055854e+03 1.72218859e-02 6.80728142e+03
2.56804211e-02 2.02111943e+03 1.72983316e-02 6.61280540e+03
2.57944131e-02 1.96319615e+03 1.73751167e-02 6.42328895e+03
2.59089112e-02 1.90672621e+03 1.74522426e-02 6.23852759e+03
2.60239175e-02 1.85165106e+03 1.75297108e-02 6.05832980e+03
2.61394343e-02 1.79791591e+03 1.76075229e-02 5.88251632e+03
2.62554638e-02 1.74546951e+03 1.76856804e-02 5.71091942e+03
2.63720084e-02 1.69426394e+03 1.77641849e-02 5.54338232e+03
2.64890703e-02 1.64426024e+03 1.78430378e-02 5.37977758e+03
2.66066519e-02 1.59544234e+03 1.79222407e-02 5.22005257e+03
2.67247553e-02 1.54779840e+03 1.80017952e-02 5.06416863e+03
2.68433830e-02 1.50131582e+03 1.80817028e-02 4.91208445e+03
2.69625373e-02 1.45598121e+03 1.81619651e-02 4.76375628e+03
2.70822205e-02 1.41178051e+03 1.82425837e-02 4.61913810e+03
2.72024350e-02 1.36869902e+03 1.83235602e-02 4.47818179e+03
2.73231830e-02 1.32672144e+03 1.84048961e-02 4.34083734e+03
2.74444671e-02 1.28583197e+03 1.84865930e-02 4.20705300e+03
2.75662895e-02 1.24601430e+03 1.85686526e-02 4.07677545e+03
2.76886527e-02 1.20724951e+03 1.86510765e-02 3.94994275e+03
2.78115590e-02 1.16950963e+03 1.87338662e-02 3.82646342e+03
2.79350109e-02 1.13276547e+03 1.88170234e-02 3.70624195e+03
2.80590108e-02 1.09698913e+03 1.89005497e-02 3.58918703e+03
2.81835611e-02 1.06215390e+03 1.89844468e-02 3.47521129e+03
2.83086643e-02 1.02823424e+03 1.90687163e-02 3.36423114e+03
2.84343227e-02 9.95205672e+02 1.91533598e-02 3.25616652e+03
2.85605390e-02 9.63044768e+02 1.92383791e-02 3.15094078e+03
2.86873155e-02 9.31729071e+02 1.93237757e-02 3.04848042e+03
2.88146548e-02 9.01237045e+02 1.94095515e-02 2.94871500e+03
2.89425593e-02 8.71548316e+02 1.94957079e-02 2.85157785e+03
2.90710316e-02 8.42644612e+02 1.95822469e-02 2.75700918e+03
2.92000741e-02 8.14508616e+02 1.96691699e-02 2.66495234e+03
2.93296894e-02 7.87123498e+02 1.97564788e-02 2.57535227e+03
2.94598801e-02 7.60472898e+02 1.98441752e-02 2.48815542e+03
2.95906487e-02 7.34540893e+02 1.99322609e-02 2.40330972e+03
2.97219977e-02 7.09311984e+02 2.00207377e-02 2.32076444e+03
2.98539298e-02 6.84771071e+02 2.01096071e-02 2.24047019e+03
2.99864475e-02 6.60903432e+02 2.01988710e-02 2.16237878e+03
3.01195534e-02 6.37694705e+02 2.02885312e-02 2.08644325e+03
3.02532502e-02 6.15130238e+02 2.03785894e-02 2.01261563e+03
3.03875405e-02 5.93192432e+02 2.04690473e-02 1.94083836e+03
3.05224268e-02 5.71863456e+02 2.05599067e-02 1.87105308e+03
3.06579119e-02 5.51126459e+02 2.06511695e-02 1.80320468e+03
3.07939984e-02 5.30965506e+02 2.07428373e-02 1.73724101e+03
3.09306889e-02 5.11365521e+02 2.08349121e-02 1.67311274e+03
3.10679862e-02 4.92312223e+02 2.09273955e-02 1.61077316e+03
3.12058930e-02 4.73792078e+02 2.10202895e-02 1.55017797e+03
3.13444119e-02 4.55792241e+02 2.11135959e-02 1.49128515e+03
3.14835457e-02 4.38300507e+02 2.12073164e-02 1.43405477e+03
3.16232970e-02 4.21305038e+02 2.13014529e-02 1.37844809e+03
3.17636687e-02 4.04793199e+02 2.13960073e-02 1.32442379e+03
3.19046635e-02 3.88752594e+02 2.14909814e-02 1.27194129e+03
3.20462842e-02 3.73171604e+02 2.15863770e-02 1.22096258e+03
3.21885335e-02 3.58039333e+02 2.16821961e-02 1.17145202e+03
3.23314142e-02 3.43345539e+02 2.17784406e-02 1.12337608e+03
3.24749291e-02 3.29080585e+02 2.18751123e-02 1.07670325e+03
3.26190811e-02 3.15235381e+02 2.19722130e-02 1.03140378e+03
3.27638730e-02 3.01801332e+02 2.20697448e-02 9.87449551e+02
3.29093075e-02 2.88770293e+02 2.21677096e-02 9.44813910e+02
3.30553877e-02 2.76134617e+02 2.22661091e-02 9.03471835e+02
3.32021163e-02 2.63887667e+02 2.23649455e-02 8.63401619e+02
3.33494961e-02 2.52023274e+02 2.24642206e-02 8.24583071e+02
3.34975302e-02 2.40535365e+02 2.25639363e-02 7.86996321e+02
3.36462214e-02 2.29417939e+02 2.26640947e-02 7.50621741e+02
3.37955726e-02 2.18665052e+02 2.27646977e-02 7.15439876e+02
3.39455867e-02 2.08270790e+02 2.28657472e-02 6.81431380e+02
3.40962668e-02 1.98229256e+02 2.29672453e-02 6.48576958e+02
3.42476157e-02 1.88534552e+02 2.30691939e-02 6.16857314e+02
3.43996364e-02 1.79180767e+02 2.31715951e-02 5.86253104e+02
3.45523319e-02 1.70160890e+02 2.32744508e-02 5.56741396e+02
3.47057052e-02 1.61459518e+02 2.33777630e-02 5.28271784e+02
3.48597593e-02 1.53059089e+02 2.34815339e-02 5.00786817e+02
3.50144973e-02 1.44944623e+02 2.35857654e-02 4.74237478e+02
3.51699221e-02 1.37103501e+02 2.36904595e-02 4.48582483e+02
3.53260368e-02 1.29525232e+02 2.37956184e-02 4.23787500e+02
3.54828445e-02 1.22201221e+02 2.39012440e-02 3.99824413e+02
3.56403482e-02 1.15124561e+02 2.40073385e-02 3.76670623e+02
3.57985511e-02 1.08289823e+02 2.41139040e-02 3.54308367e+02
3.59574562e-02 1.01692860e+02 2.42209425e-02 3.32724073e+02
3.61170666e-02 9.53315263e+01 2.43284561e-02 3.11910727e+02
3.62773856e-02 8.92127892e+01 2.44364469e-02 2.91891120e+02
3.64384162e-02 8.33463833e+01 2.45449172e-02 2.72697102e+02
3.66001616e-02 7.77392462e+01 2.46538689e-02 2.54351375e+02
3.67626250e-02 7.23956834e+01 2.47633042e-02 2.36868024e+02
3.69258095e-02 6.73176047e+01 2.48732253e-02 2.20253297e+02
3.70897183e-02 6.25047653e+01 2.49836343e-02 2.04506395e+02
3.72543548e-02 5.79550052e+01 2.50945334e-02 1.89620249e+02
3.74197220e-02 5.36644857e+01 2.52059247e-02 1.75582301e+02
3.75858233e-02 4.96279174e+01 2.53178106e-02 1.62375244e+02
3.77526619e-02 4.58362698e+01 2.54301930e-02 1.49969530e+02
3.79202410e-02 4.22535271e+01 2.55430744e-02 1.38247323e+02
3.80885640e-02 3.88362283e+01 2.56564567e-02 1.27066425e+02
3.82576342e-02 3.55531833e+01 2.57703424e-02 1.16324784e+02
3.84274549e-02 3.23842836e+01 2.58847336e-02 1.05956611e+02
3.85980294e-02 2.93191544e+01 2.59996326e-02 9.59279590e+01
3.87693610e-02 2.63558435e+01 2.61150416e-02 8.62324418e+01
3.89414532e-02 2.34994513e+01 2.62309628e-02 7.68867468e+01
3.91143092e-02 2.07606445e+01 2.63473987e-02 6.79257742e+01
3.92879325e-02 1.81540381e+01 2.64643514e-02 5.93973416e+01
3.94623266e-02 1.56974497e+01 2.65818232e-02 5.13597455e+01
3.96374947e-02 1.34200428e+01 2.66998164e-02 4.39084054e+01
3.98134404e-02 1.13491184e+01 2.68183334e-02 3.71326455e+01
3.99901671e-02 9.49892068e+00 2.69373765e-02 3.10790708e+01
4.01676782e-02 7.87246595e+00 2.70569480e-02 2.57575502e+01
4.03459773e-02 6.46386387e+00 2.71770503e-02 2.11488115e+01
4.05250679e-02 5.26064480e+00 2.72976857e-02 1.72120557e+01
4.07049534e-02 4.24591806e+00 2.74188566e-02 1.38920191e+01
4.08856374e-02 3.40024787e+00 2.75405653e-02 1.11251107e+01
4.10671234e-02 2.70318874e+00 2.76628143e-02 8.84443580e+00
4.12494150e-02 2.13497084e+00 2.77856060e-02 6.98531044e+00
4.14325158e-02 1.68289289e+00 2.79089426e-02 5.50617791e+00
4.16164294e-02 1.33424837e+00 2.80328268e-02 4.36546433e+00
4.18011593e-02 1.07235660e+00 2.81572609e-02 3.50859299e+00
4.19867092e-02 8.80583992e-01 2.82822473e-02 2.88114125e+00
4.21730827e-02 7.44625707e-01 2.84077885e-02 2.43630575e+00
4.23602836e-02 6.53503040e-01 2.85338870e-02 2.13816579e+00
4.25483153e-02 5.99937784e-01 2.86605452e-02 1.96290815e+00
4.27371818e-02 5.80658116e-01 2.87877657e-02 1.89982792e+00
4.29268866e-02 5.97168841e-01 2.89155508e-02 1.95384858e+00
4.31174334e-02 6.57401651e-01 2.90439032e-02 2.15092147e+00
4.33088261e-02 7.72882079e-01 2.91728253e-02 2.52875644e+00
4.35010684e-02 9.59569737e-01 2.93023197e-02 3.13957099e+00
4.36941640e-02 1.24368258e+00 2.94323888e-02 4.06914640e+00
4.38881167e-02 1.66341688e+00 2.95630354e-02 5.44245527e+00
4.40829303e-02 2.26955152e+00 2.96942619e-02 7.42563864e+00
4.42786087e-02 3.12259184e+00 2.98260708e-02 1.02166610e+01
4.44751557e-02 4.28267847e+00 2.99584649e-02 1.40122938e+01
4.46725751e-02 5.78801488e+00 3.00914466e-02 1.89375330e+01
4.48708709e-02 7.61985259e+00 3.02250186e-02 2.49310365e+01
4.50700468e-02 9.66258760e+00 3.03591836e-02 3.16145649e+01
4.52701069e-02 1.17618244e+01 3.04939440e-02 3.84829590e+01
4.54710550e-02 1.38065226e+01 3.06293027e-02 4.51729103e+01
4.56728951e-02 1.57064155e+01 3.07652622e-02 5.13890803e+01
4.58756312e-02 1.74023466e+01 3.09018252e-02 5.69379173e+01
4.60792671e-02 1.88725810e+01 3.10389943e-02 6.17483082e+01
4.62838070e-02 2.01327145e+01 3.11767724e-02 6.58712796e+01
4.64892548e-02 2.12312575e+01 3.13151620e-02 6.94655507e+01
4.66956146e-02 2.22436598e+01 3.14541660e-02 7.27779820e+01
4.69028903e-02 2.32674458e+01 3.15937869e-02 7.61276592e+01
4.71110862e-02 2.44185763e+01 3.17340276e-02 7.98939886e+01
4.73202062e-02 2.57682714e+01 3.18748909e-02 8.43099924e+01
4.75302544e-02 2.73191317e+01 3.20163794e-02 8.93841791e+01
4.77412350e-02 2.90678628e+01 3.21584959e-02 9.51057701e+01
4.79531522e-02 3.10078649e+01 3.23012433e-02 1.01453171e+02
4.81660100e-02 3.31276875e+01 3.24446243e-02 1.08388919e+02
4.83798126e-02 3.54094206e+01 3.25886418e-02 1.15854414e+02
4.85945643e-02 3.78270878e+01 3.27332985e-02 1.23764665e+02
4.88102693e-02 4.03451495e+01 3.28785974e-02 1.32003393e+02
4.90269317e-02 4.29172641e+01 3.30245412e-02 1.40418973e+02
4.92445559e-02 4.54861783e+01 3.31711328e-02 1.48824083e+02
4.94631461e-02 4.80114782e+01 3.33183752e-02 1.57086492e+02
4.96827065e-02 5.04866976e+01 3.34662711e-02 1.65185046e+02
4.99032416e-02 5.29109940e+01 3.36148235e-02 1.73116987e+02
5.01247556e-02 5.52869665e+01 3.37640354e-02 1.80890819e+02
5.03472529e-02 5.76206695e+01 3.39139095e-02 1.88526352e+02
5.05707378e-02 5.99215928e+01 3.40644490e-02 1.96054635e+02
5.07952147e-02 6.22026261e+01 3.42156566e-02 2.03517840e+02
5.10206881e-02 6.44800297e+01 3.43675355e-02 2.10969170e+02
5.12471623e-02 6.67734302e+01 3.45200885e-02 2.18472838e+02
5.14746418e-02 6.91056414e+01 3.46733187e-02 2.26103490e+02
5.17031310e-02 7.14907726e+01 3.48272290e-02 2.33907289e+02
5.19326345e-02 7.39263262e+01 3.49818226e-02 2.41876062e+02
5.21631567e-02 7.64078686e+01 3.51371023e-02 2.49995303e+02
5.23947022e-02 7.89303548e+01 3.52930714e-02 2.58248507e+02
5.26272754e-02 8.14881043e+01 3.54497327e-02 2.66617087e+02
5.28608811e-02 8.40747813e+01 3.56070895e-02 2.75080314e+02
5.30955236e-02 8.66833788e+01 3.57651447e-02 2.83615261e+02
5.33312078e-02 8.93062084e+01 3.59239015e-02 2.92196773e+02
5.35679381e-02 9.19348958e+01 3.60833631e-02 3.00797452e+02
5.38057192e-02 9.45604240e+01 3.62435324e-02 3.09387794e+02
5.40445558e-02 9.71761929e+01 3.64044128e-02 3.17946205e+02
5.42844525e-02 9.97805577e+01 3.65660072e-02 3.26467303e+02
5.45254141e-02 1.02372629e+02 3.67283190e-02 3.34948178e+02
5.47674454e-02 1.04951819e+02 3.68913512e-02 3.43386908e+02
5.50105509e-02 1.07517851e+02 3.70551071e-02 3.51782587e+02
5.52547356e-02 1.10070762e+02 3.72195899e-02 3.60135338e+02
5.55000042e-02 1.12610912e+02 3.73848028e-02 3.68446333e+02
5.57463615e-02 1.15138980e+02 3.75507491e-02 3.76717802e+02
5.59938124e-02 1.17655977e+02 3.77174320e-02 3.84953044e+02
5.62423616e-02 1.20163230e+02 3.78848548e-02 3.93156409e+02
5.64920141e-02 1.22661554e+02 3.80530207e-02 4.01330556e+02
5.67427748e-02 1.25150397e+02 3.82219331e-02 4.09473684e+02
5.69946486e-02 1.27629161e+02 3.83915953e-02 4.17583834e+02
5.72476405e-02 1.30097371e+02 3.85620106e-02 4.25659454e+02
5.75017553e-02 1.32554679e+02 3.87331824e-02 4.33699405e+02
5.77569981e-02 1.35000865e+02 3.89051139e-02 4.41702966e+02
5.80133739e-02 1.37435839e+02 3.90778087e-02 4.49669844e+02
5.82708877e-02 1.39859643e+02 3.92512700e-02 4.57600174e+02
5.85295446e-02 1.42272452e+02 3.94255013e-02 4.65494527e+02
5.87893497e-02 1.44674568e+02 3.96005059e-02 4.73353900e+02
5.90503080e-02 1.47065794e+02 3.97762874e-02 4.81177638e+02
5.93124246e-02 1.49444637e+02 3.99528492e-02 4.88960862e+02
5.95757047e-02 1.51809433e+02 4.01301947e-02 4.96698126e+02
5.98401535e-02 1.54158513e+02 4.03083274e-02 5.04383973e+02
6.01057762e-02 1.56490212e+02 4.04872508e-02 5.12012946e+02
6.03725779e-02 1.58802861e+02 4.06669685e-02 5.19579596e+02
6.06405639e-02 1.61094800e+02 4.08474839e-02 5.27078483e+02
6.09097395e-02 1.63364374e+02 4.10288005e-02 5.34504193e+02
6.11801099e-02 1.65609933e+02 4.12109221e-02 5.41851334e+02
6.14516805e-02 1.67829844e+02 4.13938520e-02 5.49114555e+02
6.17244565e-02 1.70022689e+02 4.15775939e-02 5.56289220e+02
6.19984433e-02 1.72187584e+02 4.17621514e-02 5.63372439e+02
6.22736464e-02 1.74323774e+02 4.19475282e-02 5.70361739e+02
6.25500710e-02 1.76430561e+02 4.21337278e-02 5.77254837e+02
6.28277226e-02 1.78507305e+02 4.23207540e-02 5.84049635e+02
6.31066067e-02 1.80553421e+02 4.25086103e-02 5.90744227e+02
6.33867287e-02 1.82568386e+02 4.26973005e-02 5.97336895e+02
6.36680942e-02 1.84551733e+02 4.28868282e-02 6.03826114e+02
6.39507086e-02 1.86503054e+02 4.30771973e-02 6.10210551e+02
6.42345775e-02 1.88422001e+02 4.32684114e-02 6.16489064e+02
6.45197064e-02 1.90308435e+02 4.34604742e-02 6.22661198e+02
6.48061010e-02 1.92162703e+02 4.36533896e-02 6.28728090e+02
6.50937668e-02 1.93985306e+02 4.38471613e-02 6.34691378e+02
6.53827096e-02 1.95776824e+02 4.40417932e-02 6.40552961e+02
6.56729350e-02 1.97537917e+02 4.42372890e-02 6.46314999e+02
6.59644486e-02 1.99269323e+02 4.44336526e-02 6.51979905e+02
6.62572562e-02 2.00971856e+02 4.46308878e-02 6.57550342e+02
6.65513635e-02 2.02646403e+02 4.48289985e-02 6.63029214e+02
6.68467764e-02 2.04293925e+02 4.50279886e-02 6.68419662e+02
6.71435005e-02 2.05915452e+02 4.52278620e-02 6.73725059e+02
6.74415418e-02 2.07511572e+02 4.54286225e-02 6.78947329e+02
6.77409060e-02 2.09081303e+02 4.56302743e-02 6.84083258e+02
6.80415991e-02 2.10623345e+02 4.58328212e-02 6.89128592e+02
6.83436269e-02 2.12136391e+02 4.60362671e-02 6.94079057e+02
