# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
1.26427170e-02 5.31097023e+05 8.51613417e-03 1.73767131e+06
1.26988364e-02 5.20693243e+05 8.55393618e-03 1.70363167e+06
1.27552049e-02 5.10461995e+05 8.59190599e-03 1.67015654e+06
1.28118235e-02 5.00399938e+05 8.63004434e-03 1.63723497e+06
1.28686936e-02 4.90509346e+05 8.66835199e-03 1.60487441e+06
1.29258160e-02 4.80792766e+05 8.70682968e-03 1.57308318e+06
1.29831920e-02 4.71252360e+05 8.74547816e-03 1.54186838e+06
1.30408227e-02 4.61887963e+05 8.78429820e-03 1.51122945e+06
1.30987093e-02 4.52695472e+05 8.82329056e-03 1.48115297e+06
1.31568527e-02 4.43670495e+05 8.86245600e-03 1.45162458e+06
1.32152543e-02 4.34808806e+05 8.90179529e-03 1.42263043e+06
1.32739151e-02 4.26106178e+05 8.94130920e-03 1.39415672e+06
1.33328363e-02 4.17558253e+05 8.98099851e-03 1.36618916e+06
1.33920190e-02 4.09160820e+05 9.02086399e-03 1.33871400e+06
1.34514644e-02 4.00909856e+05 9.06090643e-03 1.31171806e+06
1.35111737e-02 3.92802860e+05 9.10112662e-03 1.28519316e+06
1.35711481e-02 3.84840039e+05 9.14152534e-03 1.25913998e+06
1.36313886e-02 3.77021748e+05 9.18210338e-03 1.23355968e+06
1.36918966e-02 3.69348154e+05 9.22286154e-03 1.20845281e+06
1.37526731e-02 3.61818053e+05 9.26380063e-03 1.18381543e+06
1.38137195e-02 3.54427779e+05 9.30492143e-03 1.15963554e+06
1.38750368e-02 3.47173518e+05 9.34622477e-03 1.13590067e+06
1.39366263e-02 3.40051617e+05 9.38771145e-03 1.11259885e+06
1.39984891e-02 3.33059020e+05 9.42938228e-03 1.08972011e+06
1.40606266e-02 3.26193695e+05 9.47123808e-03 1.06725777e+06
1.41230399e-02 3.19453749e+05 9.51327967e-03 1.04520566e+06
1.41857302e-02 3.12837301e+05 9.55550788e-03 1.02355762e+06
1.42486988e-02 3.06342188e+05 9.59792354e-03 1.00230656e+06
1.43119470e-02 2.99965655e+05 9.64052747e-03 9.81443487e+05
1.43754758e-02 2.93704969e+05 9.68332052e-03 9.60959442e+05
1.44392867e-02 2.87557501e+05 9.72630352e-03 9.40845831e+05
1.45033808e-02 2.81522408e+05 9.76947732e-03 9.21099895e+05
1.45677594e-02 2.75602344e+05 9.81284276e-03 9.01730317e+05
1.46324238e-02 2.69800062e+05 9.85640069e-03 8.82746104e+05
1.46973753e-02 2.64117929e+05 9.90015197e-03 8.64155000e+05
1.47626150e-02 2.58554358e+05 9.94409746e-03 8.45951815e+05
1.48281443e-02 2.53100050e+05 9.98823802e-03 8.28106122e+05
1.48939645e-02 2.47745343e+05 1.00325745e-02 8.10586309e+05
1.49600769e-02 2.42481279e+05 1.00771078e-02 7.93363066e+05
1.50264827e-02 2.37303564e+05 1.01218388e-02 7.76422344e+05
1.50931833e-02 2.32216882e+05 1.01667683e-02 7.59779470e+05
1.51601800e-02 2.27226583e+05 1.02118973e-02 7.43451947e+05
1.52274741e-02 2.22337447e+05 1.02572265e-02 7.27455412e+05
1.52950669e-02 2.17550633e+05 1.03027570e-02 7.11793662e+05
1.53629597e-02 2.12860250e+05 1.03484896e-02 6.96447419e+05
1.54311539e-02 2.08259863e+05 1.03944252e-02 6.81395627e+05
1.54996507e-02 2.03743476e+05 1.04405647e-02 6.66618676e+05
1.55684517e-02 1.99307655e+05 1.04869090e-02 6.52105321e+05
1.56375580e-02 1.94953981e+05 1.05334591e-02 6.37860740e+05
1.57069711e-02 1.90684468e+05 1.05802157e-02 6.23891521e+05
1.57766923e-02 1.86500855e+05 1.06271799e-02 6.10203354e+05
1.58467230e-02 1.82403579e+05 1.06743526e-02 5.96797670e+05
1.59170645e-02 1.78390543e+05 1.07217347e-02 5.83667608e+05
1.59877183e-02 1.74459387e+05 1.07693270e-02 5.70805445e+05
1.60586857e-02 1.70607846e+05 1.08171307e-02 5.58203768e+05
1.61299681e-02 1.66833758e+05 1.08651465e-02 5.45855508e+05
1.62015670e-02 1.63135082e+05 1.09133755e-02 5.33753985e+05
1.62734836e-02 1.59509860e+05 1.09618186e-02 5.21892793e+05
1.63457195e-02 1.55956212e+05 1.10104766e-02 5.10265778e+05
1.64182760e-02 1.52472584e+05 1.10593507e-02 4.98867859e+05
1.64911546e-02 1.49058070e+05 1.11084417e-02 4.87696072e+05
1.65643567e-02 1.45711844e+05 1.11577507e-02 4.76747713e+05
1.66378837e-02 1.42433063e+05 1.12072785e-02 4.66020025e+05
1.67117371e-02 1.39220950e+05 1.12570261e-02 4.55510462e+05
1.67859183e-02 1.36074892e+05 1.13069946e-02 4.45217026e+05
1.68604289e-02 1.32994274e+05 1.13571849e-02 4.35137694e+05
1.69352701e-02 1.29978438e+05 1.14075979e-02 4.25270325e+05
1.70104436e-02 1.27026105e+05 1.14582348e-02 4.15610724e+05
1.70859507e-02 1.24134562e+05 1.15090964e-02 4.06150022e+05
1.71617930e-02 1.21301038e+05 1.15601838e-02 3.96879147e+05
1.72379720e-02 1.18522932e+05 1.16114979e-02 3.87789594e+05
1.73144891e-02 1.15798853e+05 1.16630399e-02 3.78876807e+05
1.73913459e-02 1.13130060e+05 1.17148106e-02 3.70144911e+05
1.74685438e-02 1.10518028e+05 1.17668111e-02 3.61598725e+05
1.75460844e-02 1.07964013e+05 1.18190424e-02 3.53242366e+05
1.76239692e-02 1.05468215e+05 1.18715056e-02 3.45076481e+05
1.77021997e-02 1.03028546e+05 1.19242017e-02 3.37094243e+05
1.77807775e-02 1.00642683e+05 1.19771317e-02 3.29288049e+05
1.78597040e-02 9.83084285e+04 1.20302966e-02 3.21650713e+05
1.79389809e-02 9.60235550e+04 1.20836975e-02 3.14174943e+05
1.80186097e-02 9.37855698e+04 1.21373355e-02 3.06852585e+05
1.80985920e-02 9.15920787e+04 1.21912116e-02 2.99675805e+05
1.81789293e-02 8.94408486e+04 1.22453268e-02 2.92637296e+05
1.82596232e-02 8.73307405e+04 1.22996822e-02 2.85733333e+05
1.83406753e-02 8.52631310e+04 1.23542789e-02 2.78968419e+05
1.84220871e-02 8.32396130e+04 1.24091179e-02 2.72347766e+05
1.85038604e-02 8.12615688e+04 1.24642004e-02 2.65875896e+05
1.85859966e-02 7.93292716e+04 1.25195273e-02 2.59553704e+05
1.86684975e-02 7.74404750e+04 1.25750999e-02 2.53373840e+05
1.87513645e-02 7.55926728e+04 1.26309191e-02 2.47328103e+05
1.88345994e-02 7.37835295e+04 1.26869861e-02 2.41408852e+05
1.89182037e-02 7.20114265e+04 1.27433020e-02 2.35610792e+05
1.90021791e-02 7.02763479e+04 1.27998679e-02 2.29933870e+05
1.90865273e-02 6.85784786e+04 1.28566848e-02 2.24378691e+05
1.91712500e-02 6.69179320e+04 1.29137540e-02 2.18945627e+05
1.92563486e-02 6.52945577e+04 1.29710764e-02 2.13634185e+05
1.93418251e-02 6.37076225e+04 1.30286534e-02 2.08441967e+05
1.94276809e-02 6.21563124e+04 1.30864859e-02 2.03366308e+05
1.95139179e-02 6.06398338e+04 1.31445751e-02 1.98404614e+05
1.96005376e-02 5.91575321e+04 1.32029221e-02 1.93554741e+05
1.96875418e-02 5.77090936e+04 1.32615282e-02 1.88815663e+05
1.97749323e-02 5.62942374e+04 1.33203944e-02 1.84186462e+05
1.98627106e-02 5.49126531e+04 1.33795219e-02 1.79666121e+05
1.99508786e-02 5.35636261e+04 1.34389118e-02 1.75252303e+05
2.00394380e-02 5.22453790e+04 1.34985654e-02 1.70939193e+05
2.01283904e-02 5.09560627e+04 1.35584838e-02 1.66720739e+05
2.02177377e-02 4.96939597e+04 1.36186681e-02 1.62591324e+05
2.03074817e-02 4.84579817e+04 1.36791196e-02 1.58547386e+05
2.03976239e-02 4.72485680e+04 1.37398395e-02 1.54590362e+05
2.04881663e-02 4.60663392e+04 1.38008288e-02 1.50722284e+05
2.05791106e-02 4.49118128e+04 1.38620889e-02 1.46944843e+05
2.06704586e-02 4.37850000e+04 1.39236209e-02 1.43258077e+05
2.07622121e-02 4.26846574e+04 1.39854261e-02 1.39657918e+05
2.08543729e-02 4.16093958e+04 1.40475056e-02 1.36139821e+05
2.09469427e-02 4.05579194e+04 1.41098606e-02 1.32699545e+05
2.10399235e-02 3.95293009e+04 1.41724924e-02 1.29334056e+05
2.11333170e-02 3.85235073e+04 1.42354023e-02 1.26043248e+05
2.12271250e-02 3.75406294e+04 1.42985914e-02 1.22827416e+05
2.13213494e-02 3.65807112e+04 1.43620610e-02 1.19686704e+05
2.14159921e-02 3.56437191e+04 1.44258123e-02 1.16621004e+05
2.15110549e-02 3.47294781e+04 1.44898466e-02 1.13629742e+05
2.16065397e-02 3.38377695e+04 1.45541652e-02 1.10712203e+05
2.17024483e-02 3.29683546e+04 1.46187692e-02 1.07867605e+05
2.17987827e-02 3.21208140e+04 1.46836600e-02 1.05094577e+05
2.18955447e-02 3.12942242e+04 1.47488389e-02 1.02390097e+05
2.19927361e-02 3.04876165e+04 1.48143071e-02 9.97509952e+04
2.20903590e-02 2.97000820e+04 1.48800658e-02 9.71742983e+04
2.21884153e-02 2.89307429e+04 1.49461165e-02 9.46571340e+04
2.22869067e-02 2.81786958e+04 1.50124604e-02 9.21965464e+04
2.23858354e-02 2.74430831e+04 1.50790987e-02 8.97897301e+04
2.24852032e-02 2.67231083e+04 1.51460329e-02 8.74340783e+04
2.25850121e-02 2.60183490e+04 1.52132642e-02 8.51282096e+04
2.26852641e-02 2.53294227e+04 1.52807939e-02 8.28741442e+04
2.27859610e-02 2.46570631e+04 1.53486233e-02 8.06742825e+04
2.28871049e-02 2.40018988e+04 1.54167539e-02 7.85306813e+04
2.29886978e-02 2.33641674e+04 1.54851868e-02 7.64441181e+04
2.30907416e-02 2.27430877e+04 1.55539236e-02 7.44120367e+04
2.31932384e-02 2.21377286e+04 1.56229654e-02 7.24313907e+04
2.32961902e-02 2.15472235e+04 1.56923137e-02 7.04993448e+04
2.33995990e-02 2.09708492e+04 1.57619699e-02 6.86135331e+04
2.35034667e-02 2.04082069e+04 1.58319352e-02 6.67726501e+04
2.36077956e-02 1.98589710e+04 1.59022111e-02 6.49756311e+04
2.37125875e-02 1.93228256e+04 1.59727990e-02 6.32214423e+04
2.38178446e-02 1.87993998e+04 1.60437001e-02 6.15088700e+04
2.39235689e-02 1.82881213e+04 1.61149160e-02 5.98360421e+04
2.40297625e-02 1.77884109e+04 1.61864480e-02 5.82010630e+04
2.41364275e-02 1.72997307e+04 1.62582976e-02 5.66021733e+04
2.42435660e-02 1.68217112e+04 1.63304661e-02 5.50381639e+04
2.43511800e-02 1.63544503e+04 1.64029549e-02 5.35093550e+04
2.44592717e-02 1.58981137e+04 1.64757655e-02 5.20162888e+04
2.45678433e-02 1.54528304e+04 1.65488992e-02 5.05593872e+04
2.46768967e-02 1.50187298e+04 1.66223576e-02 4.91390740e+04
2.47864343e-02 1.45960288e+04 1.66961421e-02 4.77560584e+04
2.48964580e-02 1.41849235e+04 1.67702541e-02 4.64109825e+04
2.50069702e-02 1.37855630e+04 1.68446951e-02 4.51043338e+04
2.51179729e-02 1.33978615e+04 1.69194665e-02 4.38358314e+04
2.52294683e-02 1.30210312e+04 1.69945698e-02 4.26028983e+04
2.53414586e-02 1.26541920e+04 1.70700065e-02 4.14026543e+04
2.54539460e-02 1.22965369e+04 1.71457781e-02 4.02324596e+04
2.55669328e-02 1.19474053e+04 1.72218859e-02 3.90901523e+04
2.56804211e-02 1.16064728e+04 1.72983316e-02 3.79746711e+04
2.57944131e-02 1.12734995e+04 1.73751167e-02 3.68852314e+04
2.59089112e-02 1.09482580e+04 1.74522426e-02 3.58210894e+04
2.60239175e-02 1.06305461e+04 1.75297108e-02 3.47815825e+04
2.61394343e-02 1.03202192e+04 1.76075229e-02 3.37662388e+04
2.62554638e-02 1.00171479e+04 1.76856804e-02 3.27746341e+04
2.63720084e-02 9.72120453e+03 1.77641849e-02 3.18063509e+04
2.64890703e-02 9.43232406e+03 1.78430378e-02 3.08611765e+04
2.66066519e-02 9.15066497e+03 1.79222407e-02 2.99396293e+04
2.67247553e-02 8.87640703e+03 1.80017952e-02 2.90422977e+04
2.68433830e-02 8.60969324e+03 1.80817028e-02 2.81696494e+04
2.69625373e-02 8.35051932e+03 1.81619651e-02 2.73216705e+04
2.70822205e-02 8.09842958e+03 1.82425837e-02 2.64968700e+04
2.72024350e-02 7.85290047e+03 1.83235602e-02 2.56935349e+04
2.73231830e-02 7.61345482e+03 1.84048961e-02 2.49101039e+04
2.74444671e-02 7.37972725e+03 1.84865930e-02 2.41453817e+04
2.75662895e-02 7.15165117e+03 1.85686526e-02 2.33991503e+04
2.76886527e-02 6.92922234e+03 1.86510765e-02 2.26713959e+04
2.78115590e-02 6.71242612e+03 1.87338662e-02 2.19620706e+04
2.79350109e-02 6.50123004e+03 1.88170234e-02 2.12710681e+04
2.80590108e-02 6.29556149e+03 1.89005497e-02 2.05981509e+04
2.81835611e-02 6.09533654e+03 1.89844468e-02 1.99430443e+04
2.83086643e-02 5.90046925e+03 1.90687163e-02 1.93054672e+04
2.84343227e-02 5.71084257e+03 1.91533598e-02 1.86850366e+04
2.85605390e-02 5.52622334e+03 1.92383791e-02 1.80809896e+04
2.86873155e-02 5.34636609e+03 1.93237757e-02 1.74925232e+04
2.88146548e-02 5.17104572e+03 1.94095515e-02 1.69189007e+04
2.89425593e-02 5.00012057e+03 1.94957079e-02 1.63596588e+04
2.90710316e-02 4.83372224e+03 1.95822469e-02 1.58152279e+04
2.92000741e-02 4.67202350e+03 1.96691699e-02 1.52861735e+04
2.93296894e-02 4.51516325e+03 1.97564788e-02 1.47729498e+04
2.94598801e-02 4.36315280e+03 1.98441752e-02 1.42755940e+04
2.95906487e-02 4.21558535e+03 1.99322609e-02 1.37927750e+04
2.97219977e-02 4.07198921e+03 2.00207377e-02 1.33229495e+04
2.98539298e-02 3.93194458e+03 2.01096071e-02 1.28647441e+04
2.99864475e-02 3.79514769e+03 2.01988710e-02 1.24171648e+04
3.01195534e-02 3.66161757e+03 2.02885312e-02 1.19802739e+04
3.02532502e-02 3.53144247e+03 2.03785894e-02 1.15543601e+04
3.03875405e-02 3.40469316e+03 2.04690473e-02 1.11396551e+04
3.05224268e-02 3.28142381e+03 2.05599067e-02 1.07363359e+04
3.06579119e-02 3.16167235e+03 2.06511695e-02 1.03445267e+04
3.07939984e-02 3.04546234e+03 2.07428373e-02 9.96430467e+03
3.09306889e-02 2.93280435e+03 2.08349121e-02 9.59570431e+03
3.10679862e-02 2.82365244e+03 2.09273955e-02 9.23857531e+03
3.12058930e-02 2.71776068e+03 2.10202895e-02 8.89211304e+03
3.13444119e-02 2.61485509e+03 2.11135959e-02 8.55542110e+03
3.14835457e-02 2.51469375e+03 2.12073164e-02 8.22770794e+03
3.16232970e-02 2.41709946e+03 2.13014529e-02 7.90839378e+03
3.17636687e-02 2.32207310e+03 2.13960073e-02 7.59748153e+03
3.19046635e-02 2.22965499e+03 2.14909814e-02 7.29510307e+03
3.20462842e-02 2.13987460e+03 2.15863770e-02 7.00135484e+03
3.21885335e-02 2.05274944e+03 2.16821961e-02 6.71629413e+03
3.23314142e-02 1.96827961e+03 2.17784406e-02 6.43992128e+03
3.24749291e-02 1.88645573e+03 2.18751123e-02 6.17220556e+03
3.26190811e-02 1.80726213e+03 2.19722130e-02 5.91309576e+03
3.27638730e-02 1.73064856e+03 2.20697448e-02 5.66242743e+03
3.29093075e-02 1.65643126e+03 2.21677096e-02 5.41959936e+03
3.30553877e-02 1.58441095e+03 2.22661091e-02 5.18395951e+03
3.32021163e-02 1.51441612e+03 2.23649455e-02 4.95494670e+03
3.33494961e-02 1.44633341e+03 2.24642206e-02 4.73219009e+03
3.34975302e-02 1.38021951e+03 2.25639363e-02 4.51587516e+03
3.36462214e-02 1.31616361e+03 2.26640947e-02 4.30629366e+03
3.37955726e-02 1.25423520e+03 2.27646977e-02 4.10367303e+03
3.39455867e-02 1.19446892e+03 2.28657472e-02 3.90812654e+03
3.40962668e-02 1.13680653e+03 2.29672453e-02 3.71946369e+03
3.42476157e-02 1.08116938e+03 2.30691939e-02 3.53742713e+03
3.43996364e-02 1.02748625e+03 2.31715951e-02 3.36178383e+03
3.45523319e-02 9.75683143e+02 2.32744508e-02 3.19229168e+03
3.47057052e-02 9.25648159e+02 2.33777630e-02 3.02858458e+03
3.48597593e-02 8.77272373e+02 2.34815339e-02 2.87030612e+03
3.50144973e-02 8.30465025e+02 2.35857654e-02 2.71715937e+03
3.51699221e-02 7.85173042e+02 2.36904595e-02 2.56897066e+03
3.53260368e-02 7.41457408e+02 2.37956184e-02 2.42593954e+03
3.54828445e-02 6.99396041e+02 2.39012440e-02 2.28832094e+03
3.56403482e-02 6.59045820e+02 2.40073385e-02 2.15630095e+03
3.57985511e-02 6.20411635e+02 2.41139040e-02 2.02989558e+03
3.59574562e-02 5.83326065e+02 2.42209425e-02 1.90855705e+03
3.61170666e-02 5.47602402e+02 2.43284561e-02 1.79167449e+03
3.62773856e-02 5.13094293e+02 2.44364469e-02 1.67876903e+03
3.64384162e-02 4.79725815e+02 2.45449172e-02 1.56959228e+03
3.66001616e-02 4.47615447e+02 2.46538689e-02 1.46453188e+03
3.67626250e-02 4.16908385e+02 2.47633042e-02 1.36406289e+03
3.69258095e-02 3.87710300e+02 2.48732253e-02 1.26853105e+03
3.70897183e-02 3.60063306e+02 2.49836343e-02 1.17807416e+03
3.72543548e-02 3.33843736e+02 2.50945334e-02 1.09228758e+03
3.74197220e-02 3.08905193e+02 2.52059247e-02 1.01069234e+03
3.75858233e-02 2.85134330e+02 2.53178106e-02 9.32917572e+02
3.77526619e-02 2.62445724e+02 2.54301930e-02 8.58683793e+02
3.79202410e-02 2.40774817e+02 2.55430744e-02 7.87779772e+02
3.80885640e-02 2.20078420e+02 2.56564567e-02 7.20064209e+02
3.82576342e-02 2.00332759e+02 2.57703424e-02 6.55459309e+02
3.84274549e-02 1.81541003e+02 2.58847336e-02 5.93975451e+02
3.85980294e-02 1.63771596e+02 2.59996326e-02 5.35836565e+02
3.87693610e-02 1.47092405e+02 2.61150416e-02 4.81264704e+02
3.89414532e-02 1.31545658e+02 2.62309628e-02 4.30398036e+02
3.91143092e-02 1.17127759e+02 2.63473987e-02 3.83224793e+02
3.92879325e-02 1.03708484e+02 2.64643514e-02 3.39318901e+02
3.94623266e-02 9.11671967e+01 2.65818232e-02 2.98285653e+02
3.96374947e-02 7.94385433e+01 2.66998164e-02 2.59911225e+02
3.98134404e-02 6.85070145e+01 2.68183334e-02 2.24144871e+02
3.99901671e-02 5.84189371e+01 2.69373765e-02 1.91138166e+02
4.01676782e-02 4.92250549e+01 2.70569480e-02 1.61057137e+02
4.03459773e-02 4.09573611e+01 2.71770503e-02 1.34006459e+02
4.05250679e-02 3.36034212e+01 2.72976857e-02 1.09945450e+02
4.07049534e-02 2.70327746e+01 2.74188566e-02 8.84472608e+01
4.08856374e-02 2.11698663e+01 2.75405653e-02 6.92646877e+01
4.10671234e-02 1.60224749e+01 2.76628143e-02 5.24231803e+01
4.12494150e-02 1.16161272e+01 2.77856060e-02 3.80062591e+01
4.14325158e-02 7.91401704e+00 2.79089426e-02 2.58934993e+01
4.16164294e-02 4.95148797e+00 2.80328268e-02 1.62005401e+01
4.18011593e-02 2.78018506e+00 2.81572609e-02 9.09635645e+00
4.19867092e-02 1.39737543e+00 2.82822473e-02 4.57200680e+00
4.21730827e-02 7.12702774e-01 2.84077885e-02 2.33185861e+00
4.23602836e-02 4.39233007e-01 2.85338870e-02 1.43710577e+00
4.25483153e-02 3.89540576e-01 2.86605452e-02 1.27451945e+00
4.27371818e-02 5.68634394e-01 2.87877657e-02 1.86048807e+00
4.29268866e-02 1.20914958e+00 2.89155508e-02 3.95615952e+00
4.31174334e-02 2.99786731e+00 2.90439032e-02 9.80858072e+00
4.33088261e-02 6.93501718e+00 2.91728253e-02 2.26903558e+01
4.35010684e-02 1.23623109e+01 2.93023197e-02 4.04476621e+01
4.36941640e-02 1.72025391e+01 2.94323888e-02 5.62841766e+01
4.38881167e-02 2.05347834e+01 2.95630354e-02 6.71867899e+01
4.40829303e-02 2.31125302e+01 2.96942619e-02 7.56207981e+01
4.42786087e-02 2.66588955e+01 2.98260708e-02 8.72239834e+01
4.44751557e-02 3.18027182e+01 2.99584649e-02 1.04053814e+02
4.46725751e-02 3.84291649e+01 3.00914466e-02 1.25734573e+02
4.48708709e-02 4.60619570e+01 3.02250186e-02 1.50707946e+02
4.50700468e-02 5.37799172e+01 3.03591836e-02 1.75959976e+02
4.52701069e-02 6.11907697e+01 3.04939440e-02 2.00207195e+02
4.54710550e-02 6.84009756e+01 3.06293027e-02 2.23797927e+02
4.56728951e-02 7.57324866e+01 3.07652622e-02 2.47785553e+02
4.58756312e-02 8.36545888e+01 3.09018252e-02 2.73705506e+02
4.60792671e-02 9.22919115e+01 3.10389943e-02 3.01965555e+02
4.62838070e-02 1.01546476e+02 3.11767724e-02 3.32245127e+02
4.64892548e-02 1.11262962e+02 3.13151620e-02 3.64036040e+02
4.66956146e-02 1.21246007e+02 3.14541660e-02 3.96699095e+02
4.69028903e-02 1.31427351e+02 3.15937869e-02 4.30010953e+02
4.71110862e-02 1.41821485e+02 3.17340276e-02 4.64019031e+02
4.73202062e-02 1.52466260e+02 3.18748909e-02 4.98847168e+02
4.75302544e-02 1.63414612e+02 3.20163794e-02 5.34668565e+02
4.77412350e-02 1.74665693e+02 3.21584959e-02 5.71480447e+02
4.79531522e-02 1.86188618e+02 3.23012433e-02 6.09181763e+02
4.81660100e-02 1.97950363e+02 3.24446243e-02 6.47664461e+02
4.83798126e-02 2.09919195e+02 3.25886418e-02 6.86824718e+02
4.85945643e-02 2.22085589e+02 3.27332985e-02 7.26631370e+02
4.88102693e-02 2.34455485e+02 3.28785974e-02 7.67103849e+02
4.90269317e-02 2.47042520e+02 3.30245412e-02 8.08286774e+02
4.92445559e-02 2.59863526e+02 3.31711328e-02 8.50235219e+02
4.94631461e-02 2.72903726e+02 3.33183752e-02 8.92900837e+02
4.96827065e-02 2.86130504e+02 3.34662711e-02 9.36176909e+02
4.99032416e-02 2.99508610e+02 3.36148235e-02 9.79948101e+02
5.01247556e-02 3.13004228e+02 3.37640354e-02 1.02410378e+03
5.03472529e-02 3.26612460e+02 3.39139095e-02 1.06862791e+03
5.05707378e-02 3.40346585e+02 3.40644490e-02 1.11356395e+03
5.07952147e-02 3.54226212e+02 3.42156566e-02 1.15897605e+03
5.10206881e-02 3.68272001e+02 3.43675355e-02 1.20493180e+03
5.12471623e-02 3.82466635e+02 3.45200885e-02 1.25137455e+03
5.14746418e-02 3.96771283e+02 3.46733187e-02 1.29817726e+03
5.17031310e-02 4.11143643e+02 3.48272290e-02 1.34520151e+03
5.19326345e-02 4.25543062e+02 3.49818226e-02 1.39231429e+03
5.21631567e-02 4.39966588e+02 3.51371023e-02 1.43950594e+03
5.23947022e-02 4.54433711e+02 3.52930714e-02 1.48684024e+03
5.26272754e-02 4.68969474e+02 3.54497327e-02 1.53439911e+03
5.28608811e-02 4.83599645e+02 3.56070895e-02 1.58226688e+03
5.30955236e-02 4.98315166e+02 3.57651447e-02 1.63041390e+03
5.33312078e-02 5.13087737e+02 3.59239015e-02 1.67874758e+03
5.35679381e-02 5.27887191e+02 3.60833631e-02 1.72716922e+03
5.38057192e-02 5.42683889e+02 3.62435324e-02 1.77558183e+03
5.40445558e-02 5.57465572e+02 3.64044128e-02 1.82394533e+03
5.42844525e-02 5.72230028e+02 3.65660072e-02 1.87225245e+03
5.45254141e-02 5.86976759e+02 3.67283190e-02 1.92050159e+03
5.47674454e-02 6.01705674e+02 3.68913512e-02 1.96869243e+03
5.50105509e-02 6.16407313e+02 3.70551071e-02 2.01679403e+03
5.52547356e-02 6.31067236e+02 3.72195899e-02 2.06475914e+03
5.55000042e-02 6.45671072e+02 3.73848028e-02 2.11254074e+03
5.57463615e-02 6.60206708e+02 3.75507491e-02 2.16009921e+03
5.59938124e-02 6.74680723e+02 3.77174320e-02 2.20745605e+03
5.62423616e-02 6.89111096e+02 3.78848548e-02 2.25467011e+03
5.64920141e-02 7.03518644e+02 3.80530207e-02 2.30180949e+03
5.67427748e-02 7.17922466e+02 3.82219331e-02 2.34893667e+03
5.69946486e-02 7.32304429e+02 3.83915953e-02 2.39599234e+03
5.72476405e-02 7.46624994e+02 3.85620106e-02 2.44284712e+03
5.75017553e-02 7.60842209e+02 3.87331824e-02 2.48936376e+03
5.77569981e-02 7.74917190e+02 3.89051139e-02 2.53541502e+03
5.80133739e-02 7.88856668e+02 3.90778087e-02 2.58102295e+03
5.82708877e-02 8.02694141e+02 3.92512700e-02 2.62629712e+03
5.85295446e-02 8.16466677e+02 3.94255013e-02 2.67135883e+03
5.87893497e-02 8.30209737e+02 3.96005059e-02 2.71632410e+03
5.90503080e-02 8.43916452e+02 3.97762874e-02 2.76117046e+03
5.93124246e-02 8.57555591e+02 3.99528492e-02 2.80579571e+03
5.95757047e-02 8.71094198e+02 4.01301947e-02 2.85009204e+03
5.98401535e-02 8.84501316e+02 4.03083274e-02 2.89395816e+03
6.01057762e-02 8.97777130e+02 4.04872508e-02 2.93739467e+03
6.03725779e-02 9.10940240e+02 4.06669685e-02 2.98046243e+03
6.06405639e-02 9.24011158e+02 4.08474839e-02 3.02322855e+03
6.09097395e-02 9.37008146e+02 4.10288005e-02 3.06575278e+03
6.11801099e-02 9.49913146e+02 4.12109221e-02 3.10797604e+03
6.14516805e-02 9.62686540e+02 4.13938520e-02 3.14976871e+03
6.17244565e-02 9.75286846e+02 4.15775939e-02 3.19099505e+03
6.19984433e-02 9.87676448e+02 4.17621514e-02 3.23153201e+03
6.22736464e-02 9.99869573e+02 4.19475282e-02 3.27142612e+03
6.25500710e-02 1.01191172e+03 4.21337278e-02 3.31082625e+03
6.28277226e-02 1.02385145e+03 4.23207540e-02 3.34989130e+03
6.31066067e-02 1.03573115e+03 4.25086103e-02 3.38875993e+03
6.33867287e-02 1.04750761e+03 4.26973005e-02 3.42729077e+03
6.36680942e-02 1.05908565e+03 4.28868282e-02 3.46517241e+03
6.39507086e-02 1.07036569e+03 4.30771973e-02 3.50207906e+03
6.42345775e-02 1.08125875e+03 4.32684114e-02 3.53771953e+03
6.45197064e-02 1.09181624e+03 4.34604742e-02 3.57226209e+03
6.48061010e-02 1.10217558e+03 4.36533896e-02 3.60615634e+03
6.50937668e-02 1.11248097e+03 4.38471613e-02 3.63987405e+03
6.53827096e-02 1.12286631e+03 4.40417932e-02 3.67385334e+03
6.56729350e-02 1.13330642e+03 4.42372890e-02 3.70801184e+03
6.59644486e-02 1.14367835e+03 4.44336526e-02 3.74194727e+03
6.62572562e-02 1.15385346e+03 4.46308878e-02 3.77523875e+03
6.65513635e-02 1.16370940e+03 4.48289985e-02 3.80748594e+03
6.68467764e-02 1.17323174e+03 4.50279886e-02 3.83864162e+03
6.71435005e-02 1.18247299e+03 4.52278620e-02 3.86887762e+03
6.74415418e-02 1.19148872e+03 4.54286225e-02 3.89837579e+03
6.77409060e-02 1.20033214e+03 4.56302743e-02 3.92731014e+03
6.80415991e-02 1.20901053e+03 4.58328212e-02 3.95570457e+03
6.83436269e-02 1.21750260e+03 4.60362671e-02 3.98348935e+03
6.86469954e-02 1.22578622e+03 4.62406161e-02 4.01059216e+03
6.89517105e-02 1.23384196e+03 4.64458722e-02 4.03694935e+03
6.92577781e-02 1.24168323e+03 4.66520394e-02 4.06260482e+03
6.95652044e-02 1.24934446e+03 4.68591217e-02 4.08767126e+03
6.98739953e-02 1.25686147e+03 4.70671232e-02 4.11226578e+03
