# ell  Dl_CLASS  Dl_mlx_final  residual_pct
  1138  1.261769e+03  1.213705e+03  -3.8093
  1139  1.261080e+03  1.209443e+03  -4.0947
  1140  1.260299e+03  1.207790e+03  -4.1664
  1141  1.259428e+03  1.209280e+03  -3.9818
  1142  1.258466e+03  1.213260e+03  -3.5922
  1143  1.257414e+03  1.218779e+03  -3.0726
  1144  1.256272e+03  1.224887e+03  -2.4983
  1145  1.255041e+03  1.230635e+03  -1.9447
  1146  1.253722e+03  1.235072e+03  -1.4876
  1147  1.252314e+03  1.237247e+03  -1.2031
  1148  1.250818e+03  1.236211e+03  -1.1677
  1149  1.249235e+03  1.231353e+03  -1.4314
  1150  1.247564e+03  1.223411e+03  -1.9360
  1151  1.245808e+03  1.213466e+03  -2.5960
  1152  1.243965e+03  1.202597e+03  -3.3255
  1153  1.242037e+03  1.191882e+03  -4.0381
  1154  1.240024e+03  1.182401e+03  -4.6470
  1155  1.237927e+03  1.175232e+03  -5.0645
  1156  1.235745e+03  1.171454e+03  -5.2026
  1157  1.233480e+03  1.171797e+03  -5.0008
  1158  1.231132e+03  1.175585e+03  -4.5118
  1159  1.228701e+03  1.181798e+03  -3.8173
  1160  1.226189e+03  1.189409e+03  -2.9995
  1161  1.223595e+03  1.197396e+03  -2.1411
  1162  1.220920e+03  1.204736e+03  -1.3255
  1163  1.218164e+03  1.210404e+03  -0.6371
  1164  1.215329e+03  1.213377e+03  -0.1606
  1165  1.212414e+03  1.212912e+03  +0.0410
  1166  1.209421e+03  1.209390e+03  -0.0026
  1167  1.206350e+03  1.203473e+03  -0.2385
  1168  1.203201e+03  1.195822e+03  -0.6132
  1169  1.199976e+03  1.187101e+03  -1.0729
  1170  1.196676e+03  1.177969e+03  -1.5632
  1171  1.193302e+03  1.169090e+03  -2.0290
  1172  1.189857e+03  1.161125e+03  -2.4147
  1173  1.186341e+03  1.154591e+03  -2.6763
  1174  1.182755e+03  1.149422e+03  -2.8183
  1175  1.179103e+03  1.145408e+03  -2.8577
  1176  1.175383e+03  1.142338e+03  -2.8114
  1177  1.171599e+03  1.140003e+03  -2.6969
  1178  1.167752e+03  1.138192e+03  -2.5314
  1179  1.163843e+03  1.136694e+03  -2.3327
  1180  1.159874e+03  1.135299e+03  -2.1187
  1181  1.155846e+03  1.133802e+03  -1.9072
  1182  1.151760e+03  1.132011e+03  -1.7147
  1183  1.147619e+03  1.129744e+03  -1.5576
  1184  1.143424e+03  1.126814e+03  -1.4527
  1185  1.139177e+03  1.123036e+03  -1.4168
  1186  1.134878e+03  1.118226e+03  -1.4673
  1187  1.130530e+03  1.112198e+03  -1.6215
  1188  1.126134e+03  1.104768e+03  -1.8973
  1189  1.121692e+03  1.095888e+03  -2.3004
  1190  1.117205e+03  1.086066e+03  -2.7872
  1191  1.112675e+03  1.075946e+03  -3.3010
  1192  1.108104e+03  1.066173e+03  -3.7841
  1193  1.103494e+03  1.057393e+03  -4.1777
  1194  1.098845e+03  1.050250e+03  -4.4224
  1195  1.094161e+03  1.045389e+03  -4.4574
  1196  1.089441e+03  1.043456e+03  -4.2210
  1197  1.084689e+03  1.044822e+03  -3.6754
  1198  1.079906e+03  1.048763e+03  -2.8839
  1199  1.075093e+03  1.054281e+03  -1.9358
  1200  1.070252e+03  1.060380e+03  -0.9224
  1201  1.065386e+03  1.066063e+03  +0.0636
  1202  1.060495e+03  1.070331e+03  +0.9275
  1203  1.055582e+03  1.072189e+03  +1.5732
  1204  1.050649e+03  1.070638e+03  +1.9025
  1205  1.045696e+03  1.065022e+03  +1.8482
  1206  1.040727e+03  1.056053e+03  +1.4727
  1207  1.035742e+03  1.044783e+03  +0.8729
  1208  1.030744e+03  1.032264e+03  +0.1475
  1209  1.025733e+03  1.019548e+03  -0.6030
  1210  1.020712e+03  1.007687e+03  -1.2761
  1211  1.015682e+03  9.977340e+02  -1.7670
  1212  1.010643e+03  9.907408e+02  -1.9693
  1213  1.005598e+03  9.874015e+02  -1.8095
  1214  1.000549e+03  9.869779e+02  -1.3563
  1215  9.954955e+02  9.883735e+02  -0.7154
  1216  9.904406e+02  9.904920e+02  +0.0052
  1217  9.853855e+02  9.922368e+02  +0.6953
  1218  9.803316e+02  9.925117e+02  +1.2424
  1219  9.752805e+02  9.902201e+02  +1.5318
  1220  9.702338e+02  9.842657e+02  +1.4462
  1221  9.651929e+02  9.739655e+02  +0.9089
  1222  9.601596e+02  9.602900e+02  +0.0136
  1223  9.551354e+02  9.446233e+02  -1.1006
  1224  9.501218e+02  9.283494e+02  -2.2915
  1225  9.451206e+02  9.128523e+02  -3.4142
  1226  9.401333e+02  8.995162e+02  -4.3204
  1227  9.351615e+02  8.897248e+02  -4.8587
  1228  9.302068e+02  8.848625e+02  -4.8747
  1229  9.252710e+02  8.858106e+02  -4.2647
  1230  9.203557e+02  8.914413e+02  -3.1417
  1231  9.154626e+02  9.001243e+02  -1.6755
  1232  9.105933e+02  9.102292e+02  -0.0400
  1233  9.057495e+02  9.201257e+02  +1.5872
  1234  9.009329e+02  9.281833e+02  +3.0247
  1235  8.961452e+02  9.327719e+02  +4.0871
  1236  8.913882e+02  9.322609e+02  +4.5853
  1237  8.866635e+02  9.255697e+02  +4.3879
  1238  8.819730e+02  9.138159e+02  +3.6104
  1239  8.773183e+02  8.986667e+02  +2.4334
  1240  8.727012e+02  8.817892e+02  +1.0414
  1241  8.681235e+02  8.648507e+02  -0.3770
  1242  8.635870e+02  8.495184e+02  -1.6291
  1243  8.590934e+02  8.374594e+02  -2.5182
  1244  8.546446e+02  8.303410e+02  -2.8437
  1245  8.502424e+02  8.292920e+02  -2.4640
  1246  8.458883e+02  8.332874e+02  -1.4897
  1247  8.415833e+02  8.407639e+02  -0.0974
  1248  8.373280e+02  8.501580e+02  +1.5323
  1249  8.331230e+02  8.599066e+02  +3.2148
  1250  8.289691e+02  8.684462e+02  +4.7622
  1251  8.248668e+02  8.742135e+02  +5.9824
  1252  8.208168e+02  8.756451e+02  +6.6797
  1253  8.168198e+02  8.716586e+02  +6.7137
  1254  8.128765e+02  8.630946e+02  +6.1778
  1255  8.089876e+02  8.512749e+02  +5.2272
  1256  8.051536e+02  8.375210e+02  +4.0200
  1257  8.013754e+02  8.231545e+02  +2.7177
  1258  7.976535e+02  8.094971e+02  +1.4848
  1259  7.939888e+02  7.978703e+02  +0.4889
  1260  7.903817e+02  7.895958e+02  -0.0994
  1261  7.868331e+02  7.855988e+02  -0.1569
  1262  7.833437e+02  7.852188e+02  +0.2394
  1263  7.799141e+02  7.873989e+02  +0.9597
  1264  7.765450e+02  7.910823e+02  +1.8720
  1265  7.732371e+02  7.952120e+02  +2.8419
  1266  7.699912e+02  7.987311e+02  +3.7325
  1267  7.668079e+02  8.005828e+02  +4.4046
  1268  7.636880e+02  7.997102e+02  +4.7169
  1269  7.606322e+02  7.953937e+02  +4.5701
  1270  7.576411e+02  7.882628e+02  +4.0417
  1271  7.547156e+02  7.792845e+02  +3.2554
  1272  7.518563e+02  7.694255e+02  +2.3368
  1273  7.490639e+02  7.596529e+02  +1.4136
  1274  7.463392e+02  7.509335e+02  +0.6156
  1275  7.436829e+02  7.442341e+02  +0.0741
  1276  7.410958e+02  7.405216e+02  -0.0775
  1277  7.385785e+02  7.404502e+02  +0.2534
  1278  7.361319e+02  7.434233e+02  +0.9905
  1279  7.337566e+02  7.485316e+02  +2.0136
  1280  7.314535e+02  7.548656e+02  +3.2008
  1281  7.292232e+02  7.615161e+02  +4.4284
  1282  7.270665e+02  7.675738e+02  +5.5713
  1283  7.249842e+02  7.721293e+02  +6.5029
  1284  7.229769e+02  7.742732e+02  +7.0951
  1285  7.210454e+02  7.733648e+02  +7.2560
  1286  7.191894e+02  7.698372e+02  +7.0423
  1287  7.174083e+02  7.643919e+02  +6.5491
  1288  7.157019e+02  7.577306e+02  +5.8724
  1289  7.140698e+02  7.505549e+02  +5.1095
  1290  7.125113e+02  7.435664e+02  +4.3585
  1291  7.110262e+02  7.374667e+02  +3.7186
  1292  7.096140e+02  7.329574e+02  +3.2896
  1293  7.082742e+02  7.305454e+02  +3.1444
  1294  7.070065e+02  7.299582e+02  +3.2463
  1295  7.058103e+02  7.307286e+02  +3.5305
  1296  7.046851e+02  7.323894e+02  +3.9314
  1297  7.036306e+02  7.344735e+02  +4.3834
  1298  7.026462e+02  7.365136e+02  +4.8200
  1299  7.017315e+02  7.380426e+02  +5.1745
  1300  7.008860e+02  7.385933e+02  +5.3799
  1301  7.001093e+02  7.378272e+02  +5.3874
  1302  6.994008e+02  7.359212e+02  +5.2217
  1303  6.987600e+02  7.331811e+02  +4.9260
  1304  6.981865e+02  7.299126e+02  +4.5441
  1305  6.976798e+02  7.264214e+02  +4.1196
  1306  6.972393e+02  7.230131e+02  +3.6966
  1307  6.968645e+02  7.199936e+02  +3.3190
  1308  6.965550e+02  7.176684e+02  +3.0311
  1309  6.963102e+02  7.162721e+02  +2.8668
  1310  6.961297e+02  7.157540e+02  +2.8191
  1311  6.960127e+02  7.159925e+02  +2.8706
  1312  6.959590e+02  7.168656e+02  +3.0040
  1313  6.959678e+02  7.182516e+02  +3.2018
  1314  6.960387e+02  7.200286e+02  +3.4466
  1315  6.961712e+02  7.220750e+02  +3.7209
  1316  6.963646e+02  7.242687e+02  +4.0071
  1317  6.966184e+02  7.264882e+02  +4.2878
  1318  6.969321e+02  7.286115e+02  +4.5456
  1319  6.973051e+02  7.305171e+02  +4.7629
  1320  6.977368e+02  7.320830e+02  +4.9225
  1321  6.982267e+02  7.331876e+02  +5.0071
  1322  6.987742e+02  7.337091e+02  +4.9995
  1323  6.993786e+02  7.335259e+02  +4.8825
  1324  7.000394e+02  7.325160e+02  +4.6393
  1325  7.007556e+02  7.306369e+02  +4.2642
  1326  7.015259e+02  7.281615e+02  +3.7968
  1327  7.023493e+02  7.254419e+02  +3.2879
  1328  7.032246e+02  7.228302e+02  +2.7880
  1329  7.041508e+02  7.206785e+02  +2.3472
  1330  7.051266e+02  7.193388e+02  +2.0156
  1331  7.061509e+02  7.191631e+02  +1.8427
  1332  7.072226e+02  7.205036e+02  +1.8779
  1333  7.083405e+02  7.235585e+02  +2.1484
  1334  7.095034e+02  7.279116e+02  +2.5945
  1335  7.107101e+02  7.329925e+02  +3.1352
  1336  7.119595e+02  7.382313e+02  +3.6901
  1337  7.132503e+02  7.430577e+02  +4.1791
  1338  7.145813e+02  7.469016e+02  +4.5230
  1339  7.159513e+02  7.491930e+02  +4.6430
  1340  7.173591e+02  7.493616e+02  +4.4612
  1341  7.188035e+02  7.470697e+02  +3.9324
  1342  7.202832e+02  7.429082e+02  +3.1411
  1343  7.217970e+02  7.377008e+02  +2.2034
  1344  7.233436e+02  7.322706e+02  +1.2341
  1345  7.249217e+02  7.274413e+02  +0.3476
  1346  7.265301e+02  7.240360e+02  -0.3433
  1347  7.281675e+02  7.228784e+02  -0.7264
  1348  7.298326e+02  7.247916e+02  -0.6907
  1349  7.315241e+02  7.302739e+02  -0.1709
  1350  7.332407e+02  7.385215e+02  +0.7202
  1351  7.349811e+02  7.484056e+02  +1.8265
  1352  7.367439e+02  7.587972e+02  +2.9933
  1353  7.385279e+02  7.685674e+02  +4.0675
  1354  7.403317e+02  7.765871e+02  +4.8972
  1355  7.421539e+02  7.817275e+02  +5.3323
  1356  7.439933e+02  7.828597e+02  +5.2240
  1357  7.458484e+02  7.792737e+02  +4.4815
  1358  7.477178e+02  7.719367e+02  +3.2390
  1359  7.496002e+02  7.622347e+02  +1.6855
  1360  7.514942e+02  7.515539e+02  +0.0079
  1361  7.533984e+02  7.412804e+02  -1.6084
  1362  7.553114e+02  7.328004e+02  -2.9804
  1363  7.572319e+02  7.275000e+02  -3.9264
  1364  7.591586e+02  7.267654e+02  -4.2670
  1365  7.610905e+02  7.315029e+02  -3.8875
  1366  7.630266e+02  7.407005e+02  -2.9260
  1367  7.649656e+02  7.528662e+02  -1.5817
  1368  7.669066e+02  7.665083e+02  -0.0519
  1369  7.688484e+02  7.801347e+02  +1.4680
  1370  7.707898e+02  7.922537e+02  +2.7847
  1371  7.727298e+02  8.013733e+02  +3.7068
  1372  7.746671e+02  8.060018e+02  +4.0449
  1373  7.766008e+02  8.051447e+02  +3.6755
  1374  7.785296e+02  7.997980e+02  +2.7319
  1375  7.804523e+02  7.914550e+02  +1.4098
  1376  7.823678e+02  7.816091e+02  -0.0970
  1377  7.842750e+02  7.717538e+02  -1.5965
  1378  7.861727e+02  7.633824e+02  -2.8989
  1379  7.880596e+02  7.579883e+02  -3.8159
  1380  7.899347e+02  7.570649e+02  -4.1611
  1381  7.917967e+02  7.615956e+02  -3.8142
  1382  7.936443e+02  7.705232e+02  -2.9133
  1383  7.954765e+02  7.822808e+02  -1.6588
  1384  7.972920e+02  7.953010e+02  -0.2497
  1385  7.990895e+02  8.080169e+02  +1.1172
  1386  8.008679e+02  8.188612e+02  +2.2467
  1387  8.026259e+02  8.262669e+02  +2.9455
  1388  8.043623e+02  8.286668e+02  +3.0216
  1389  8.060758e+02  8.250441e+02  +2.3532
  1390  8.077652e+02  8.165830e+02  +1.0916
  1391  8.094292e+02  8.050179e+02  -0.5450
  1392  8.110665e+02  7.920833e+02  -2.3405
  1393  8.126759e+02  7.795138e+02  -4.0806
  1394  8.142561e+02  7.690437e+02  -5.5526
  1395  8.158058e+02  7.624076e+02  -6.5455
  1396  8.173237e+02  7.613399e+02  -6.8497
  1397  8.188086e+02  7.669830e+02  -6.3294
  1398  8.202590e+02  7.781104e+02  -5.1385
  1399  8.216737e+02  7.929037e+02  -3.5014
  1400  8.230514e+02  8.095443e+02  -1.6411
  1401  8.243908e+02  8.262137e+02  +0.2211
  1402  8.256906e+02  8.410934e+02  +1.8655
  1403  8.269502e+02  8.523649e+02  +3.0733
  1404  8.281692e+02  8.582095e+02  +3.6273
  1405  8.293472e+02  8.573786e+02  +3.3799
  1406  8.304836e+02  8.509027e+02  +2.4587
  1407  8.315780e+02  8.403821e+02  +1.0587
  1408  8.326299e+02  8.274170e+02  -0.6261
  1409  8.336389e+02  8.136078e+02  -2.4029
  1410  8.346045e+02  8.005548e+02  -4.0797
  1411  8.355262e+02  7.898582e+02  -5.4658
  1412  8.364035e+02  7.831183e+02  -6.3708
  1413  8.372360e+02  7.814871e+02  -6.6587
  1414  8.380232e+02  7.843225e+02  -6.4080
  1415  8.387646e+02  7.905341e+02  -5.7502
  1416  8.394596e+02  7.990316e+02  -4.8160
  1417  8.401080e+02  8.087245e+02  -3.7357
  1418  8.407090e+02  8.185224e+02  -2.6390
  1419  8.412623e+02  8.273350e+02  -1.6555
  1420  8.417674e+02  8.340718e+02  -0.9142
  1421  8.422238e+02  8.378929e+02  -0.5142
  1422  8.426309e+02  8.389603e+02  -0.4356
  1423  8.429883e+02  8.376865e+02  -0.6289
  1424  8.432955e+02  8.344840e+02  -1.0449
  1425  8.435520e+02  8.297652e+02  -1.6344
  1426  8.437573e+02  8.239428e+02  -2.3484
  1427  8.439108e+02  8.174290e+02  -3.1380
  1428  8.440121e+02  8.106365e+02  -3.9544
  1429  8.440607e+02  8.039664e+02  -4.7502
  1430  8.440560e+02  7.977751e+02  -5.4832
  1431  8.439976e+02  7.924077e+02  -6.1126
  1432  8.438849e+02  7.882092e+02  -6.5976
  1433  8.437174e+02  7.855247e+02  -6.8972
  1434  8.434946e+02  7.846992e+02  -6.9705
  1435  8.432160e+02  7.860778e+02  -6.7762
  1436  8.428811e+02  7.900056e+02  -6.2732
  1437  8.424892e+02  7.965985e+02  -5.4470
  1438  8.420400e+02  8.050549e+02  -4.3923
  1439  8.415328e+02  8.143445e+02  -3.2308
  1440  8.409672e+02  8.234365e+02  -2.0846
  1441  8.403428e+02  8.313004e+02  -1.0760
  1442  8.396597e+02  8.369056e+02  -0.3280
  1443  8.389183e+02  8.392215e+02  +0.0361
  1444  8.381189e+02  8.372175e+02  -0.1075
  1445  8.372619e+02  8.302942e+02  -0.8322
  1446  8.363476e+02  8.195772e+02  -2.0052
  1447  8.353763e+02  8.066231e+02  -3.4420
  1448  8.343485e+02  7.929886e+02  -4.9572
  1449  8.332645e+02  7.802304e+02  -6.3646
  1450  8.321246e+02  7.699053e+02  -7.4772
  1451  8.309292e+02  7.635699e+02  -8.1065
  1452  8.296786e+02  7.627810e+02  -8.0631
  1453  8.283732e+02  7.684959e+02  -7.2283
  1454  8.270135e+02  7.792746e+02  -5.7724
  1455  8.255997e+02  7.930778e+02  -3.9392
  1456  8.241322e+02  8.078661e+02  -1.9737
  1457  8.226115e+02  8.216002e+02  -0.1229
  1458  8.210378e+02  8.322406e+02  +1.3645
  1459  8.194116e+02  8.377481e+02  +2.2378
  1460  8.177333e+02  8.360833e+02  +2.2440
  1461  8.160032e+02  8.259529e+02  +1.2193
  1462  8.142218e+02  8.090484e+02  -0.6354
  1463  8.123894e+02  7.878070e+02  -3.0259
  1464  8.105065e+02  7.646664e+02  -5.6557
  1465  8.085734e+02  7.420638e+02  -8.2255
  1466  8.065905e+02  7.224368e+02  -10.4333
  1467  8.045583e+02  7.082229e+02  -11.9737
  1468  8.024771e+02  7.018593e+02  -12.5384
  1469  8.003475e+02  7.049662e+02  -11.9175
  1470  7.981697e+02  7.158930e+02  -10.3082
  1471  7.959442e+02  7.321719e+02  -8.0121
  1472  7.936714e+02  7.513351e+02  -5.3342
  1473  7.913518e+02  7.709146e+02  -2.5826
  1474  7.889858e+02  7.884425e+02  -0.0689
  1475  7.865738e+02  8.014509e+02  +1.8914
  1476  7.841163e+02  8.074719e+02  +2.9786
  1477  7.816136e+02  8.047871e+02  +2.9648
  1478  7.790663e+02  7.946759e+02  +2.0036
  1479  7.764747e+02  7.791671e+02  +0.3467
  1480  7.738395e+02  7.602895e+02  -1.7510
  1481  7.711612e+02  7.400719e+02  -4.0315
  1482  7.684409e+02  7.205433e+02  -6.2331
  1483  7.656793e+02  7.037324e+02  -8.0904
  1484  7.628773e+02  6.916681e+02  -9.3343
  1485  7.600357e+02  6.858267e+02  -9.7639
  1486  7.571554e+02  6.854746e+02  -9.4671
  1487  7.542374e+02  6.893258e+02  -8.6063
  1488  7.512823e+02  6.960942e+02  -7.3459
  1489  7.482912e+02  7.044938e+02  -5.8530
  1490  7.452649e+02  7.132385e+02  -4.2973
  1491  7.422043e+02  7.210422e+02  -2.8513
  1492  7.391102e+02  7.266188e+02  -1.6901
  1493  7.359837e+02  7.289975e+02  -0.9492
  1494  7.328255e+02  7.284675e+02  -0.5947
  1495  7.296366e+02  7.256330e+02  -0.5487
  1496  7.264180e+02  7.210986e+02  -0.7323
  1497  7.231704e+02  7.154686e+02  -1.0650
  1498  7.198950e+02  7.093473e+02  -1.4652
  1499  7.165925e+02  7.033392e+02  -1.8495
  1500  7.132639e+02  6.980485e+02  -2.1332
  1501  7.099101e+02  6.939422e+02  -2.2493
  1502  7.065322e+02  6.909372e+02  -2.2073
  1503  7.031310e+02  6.888130e+02  -2.0363
  1504  6.997075e+02  6.873491e+02  -1.7662
  1505  6.962627e+02  6.863250e+02  -1.4273
  1506  6.927976e+02  6.855201e+02  -1.0504
  1507  6.893130e+02  6.847140e+02  -0.6672
  1508  6.858100e+02  6.836861e+02  -0.3097
  1509  6.822896e+02  6.822159e+02  -0.0108
  1510  6.787528e+02  6.800829e+02  +0.1960
  1511  6.752005e+02  6.770666e+02  +0.2764
  1512  6.716337e+02  6.729464e+02  +0.1954
  1513  6.680535e+02  6.675788e+02  -0.0711
  1514  6.644609e+02  6.611279e+02  -0.5016
  1515  6.608569e+02  6.538345e+02  -1.0626
  1516  6.572424e+02  6.459397e+02  -1.7197
  1517  6.536186e+02  6.376845e+02  -2.4378
  1518  6.499864e+02  6.293098e+02  -3.1811
  1519  6.463469e+02  6.210566e+02  -3.9128
  1520  6.427009e+02  6.131659e+02  -4.5954
  1521  6.390493e+02  6.058787e+02  -5.1906
  1522  6.353928e+02  5.994360e+02  -5.6590
  1523  6.317322e+02  5.940787e+02  -5.9604
  1524  6.280686e+02  5.900479e+02  -6.0536
  1525  6.244025e+02  5.875042e+02  -5.9094
  1526  6.207350e+02  5.862877e+02  -5.5494
  1527  6.170668e+02  5.861580e+02  -5.0090
  1528  6.133989e+02  5.868750e+02  -4.3241
  1529  6.097319e+02  5.881983e+02  -3.5317
  1530  6.060669e+02  5.898877e+02  -2.6695
  1531  6.024047e+02  5.917029e+02  -1.7765
  1532  5.987462e+02  5.934037e+02  -0.8923
  1533  5.950921e+02  5.947498e+02  -0.0575
  1534  5.914435e+02  5.955009e+02  +0.6860
  1535  5.878012e+02  5.954168e+02  +1.2956
  1536  5.841660e+02  5.942572e+02  +1.7275
  1537  5.805389e+02  5.918494e+02  +1.9483
  1538  5.769207e+02  5.882907e+02  +1.9708
  1539  5.733124e+02  5.837458e+02  +1.8198
  1540  5.697149e+02  5.783797e+02  +1.5209
  1541  5.661290e+02  5.723570e+02  +1.1001
  1542  5.625557e+02  5.658428e+02  +0.5843
  1543  5.589959e+02  5.590017e+02  +0.0010
  1544  5.554506e+02  5.519985e+02  -0.6215
  1545  5.519205e+02  5.449982e+02  -1.2542
  1546  5.484068e+02  5.381655e+02  -1.8675
  1547  5.449103e+02  5.316653e+02  -2.4307
  1548  5.414319e+02  5.256623e+02  -2.9126
  1549  5.379727e+02  5.202905e+02  -3.2868
  1550  5.345335e+02  5.155609e+02  -3.5494
  1551  5.311152e+02  5.114533e+02  -3.7020
  1552  5.277190e+02  5.079477e+02  -3.7466
  1553  5.243457e+02  5.050241e+02  -3.6849
  1554  5.209962e+02  5.026625e+02  -3.5190
  1555  5.176716e+02  5.008429e+02  -3.2509
  1556  5.143729e+02  4.995452e+02  -2.8827
  1557  5.111009e+02  4.987494e+02  -2.4167
  1558  5.078567e+02  4.984356e+02  -1.8551
  1559  5.046407e+02  4.985836e+02  -1.2003
  1560  5.014531e+02  4.991735e+02  -0.4546
  1561  4.982945e+02  5.001682e+02  +0.3760
  1562  4.951652e+02  5.014622e+02  +1.2717
  1563  4.920656e+02  5.029332e+02  +2.2086
  1564  4.889960e+02  5.044586e+02  +3.1621
  1565  4.859568e+02  5.059159e+02  +4.1072
  1566  4.829484e+02  5.071827e+02  +5.0180
  1567  4.799712e+02  5.081365e+02  +5.8681
  1568  4.770255e+02  5.086549e+02  +6.6305
  1569  4.741118e+02  5.086152e+02  +7.2775
  1570  4.712304e+02  5.078952e+02  +7.7806
  1571  4.683818e+02  5.063722e+02  +8.1110
  1572  4.655662e+02  5.039238e+02  +8.2389
  1573  4.627841e+02  5.004779e+02  +8.1450
  1574  4.600359e+02  4.961636e+02  +7.8532
  1575  4.573220e+02  4.911601e+02  +7.3992
  1576  4.546428e+02  4.856471e+02  +6.8195
  1577  4.519986e+02  4.798038e+02  +6.1516
  1578  4.493899e+02  4.738097e+02  +5.4340
  1579  4.468170e+02  4.678442e+02  +4.7060
  1580  4.442804e+02  4.620867e+02  +4.0079
  1581  4.417804e+02  4.567165e+02  +3.3809
  1582  4.393175e+02  4.519132e+02  +2.8671
  1583  4.368921e+02  4.478561e+02  +2.5095
  1584  4.345045e+02  4.447245e+02  +2.3521
  1585  4.321552e+02  4.426419e+02  +2.4266
  1586  4.298446e+02  4.415065e+02  +2.7130
  1587  4.275731e+02  4.411606e+02  +3.1778
  1588  4.253411e+02  4.414466e+02  +3.7865
  1589  4.231490e+02  4.422067e+02  +4.5038
  1590  4.209972e+02  4.432832e+02  +5.2936
  1591  4.188861e+02  4.445182e+02  +6.1191
  1592  4.168163e+02  4.457542e+02  +6.9426
  1593  4.147880e+02  4.468334e+02  +7.7257
  1594  4.128017e+02  4.475980e+02  +8.4293
  1595  4.108578e+02  4.478903e+02  +9.0135
  1596  4.089567e+02  4.475526e+02  +9.4376
  1597  4.070988e+02  4.464693e+02  +9.6710
  1598  4.052840e+02  4.446937e+02  +9.7240
  1599  4.035120e+02  4.423212e+02  +9.6178
  1600  4.017827e+02  4.394472e+02  +9.3743
  1601  4.000959e+02  4.361671e+02  +9.0156
  1602  3.984514e+02  4.325763e+02  +8.5644
  1603  3.968489e+02  4.287703e+02  +8.0437
  1604  3.952883e+02  4.248444e+02  +7.4771
  1605  3.937693e+02  4.208941e+02  +6.8885
  1606  3.922918e+02  4.170149e+02  +6.3022
  1607  3.908555e+02  4.133020e+02  +5.7429
  1608  3.894602e+02  4.098510e+02  +5.2357
  1609  3.881057e+02  4.067427e+02  +4.8020
  1610  3.867918e+02  4.039994e+02  +4.4488
  1611  3.855183e+02  4.016291e+02  +4.1790
  1612  3.842850e+02  3.996396e+02  +3.9956
  1613  3.830916e+02  3.980387e+02  +3.9017
  1614  3.819379e+02  3.968342e+02  +3.9002
  1615  3.808237e+02  3.960340e+02  +3.9941
  1616  3.797487e+02  3.956460e+02  +4.1863
  1617  3.787128e+02  3.956779e+02  +4.4797
  1618  3.777157e+02  3.961376e+02  +4.8772
  1619  3.767572e+02  3.970330e+02  +5.3817
  1620  3.758370e+02  3.983718e+02  +5.9959
  1621  3.749549e+02  4.001391e+02  +6.7166
  1622  3.741108e+02  4.022280e+02  +7.5157
  1623  3.733042e+02  4.045087e+02  +8.3590
  1624  3.725351e+02  4.068517e+02  +9.2116
  1625  3.718031e+02  4.091271e+02  +10.0386
  1626  3.711080e+02  4.112052e+02  +10.8047
  1627  3.704496e+02  4.129564e+02  +11.4744
  1628  3.698276e+02  4.142509e+02  +12.0119
  1629  3.692418e+02  4.149589e+02  +12.3814
  1630  3.686919e+02  4.149509e+02  +12.5468
  1631  3.681777e+02  4.140970e+02  +12.4720
  1632  3.676990e+02  4.122676e+02  +12.1209
  1633  3.672554e+02  4.093930e+02  +11.4737
  1634  3.668467e+02  4.056441e+02  +10.5759
  1635  3.664726e+02  4.012519e+02  +9.4903
  1636  3.661329e+02  3.964473e+02  +8.2796
  1637  3.658271e+02  3.914614e+02  +7.0072
  1638  3.655545e+02  3.865252e+02  +5.7367
  1639  3.653147e+02  3.818695e+02  +4.5317
  1640  3.651070e+02  3.777255e+02  +3.4561
  1641  3.649310e+02  3.743240e+02  +2.5739
  1642  3.647859e+02  3.718960e+02  +1.9491
  1643  3.646713e+02  3.706726e+02  +1.6457
  1644  3.645866e+02  3.708846e+02  +1.7274
  1645  3.645312e+02  3.726717e+02  +2.2331
  1646  3.645045e+02  3.758074e+02  +3.1009
  1647  3.645060e+02  3.799738e+02  +4.2435
  1648  3.645350e+02  3.848531e+02  +5.5737
  1649  3.645910e+02  3.901273e+02  +7.0041
  1650  3.646733e+02  3.954786e+02  +8.4474
  1651  3.647814e+02  4.005891e+02  +9.8162
  1652  3.649146e+02  4.051408e+02  +11.0235
  1653  3.650724e+02  4.088161e+02  +11.9822
  1654  3.652542e+02  4.112969e+02  +12.6056
  1655  3.654593e+02  4.122653e+02  +12.8074
  1656  3.656871e+02  4.114035e+02  +12.5015
  1657  3.659370e+02  4.085124e+02  +11.6346
  1658  3.662085e+02  4.038676e+02  +10.2835
  1659  3.665008e+02  3.978634e+02  +8.5573
  1660  3.668133e+02  3.908944e+02  +6.5649
  1661  3.671454e+02  3.833548e+02  +4.4150
  1662  3.674965e+02  3.756391e+02  +2.2157
  1663  3.678659e+02  3.681417e+02  +0.0750
  1664  3.682530e+02  3.612570e+02  -1.8998
  1665  3.686572e+02  3.553794e+02  -3.6017
  1666  3.690778e+02  3.509032e+02  -4.9243
  1667  3.695141e+02  3.482229e+02  -5.7619
  1668  3.699655e+02  3.477329e+02  -6.0094
  1669  3.704314e+02  3.496876e+02  -5.5999
  1670  3.709110e+02  3.537822e+02  -4.6180
  1671  3.714038e+02  3.595719e+02  -3.1857
  1672  3.719090e+02  3.666120e+02  -1.4243
  1673  3.724260e+02  3.744576e+02  +0.5455
  1674  3.729541e+02  3.826639e+02  +2.6035
