# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
  1109  1.242259e+03  1.180943e+03  -4.9358
  1110  1.244093e+03  1.182941e+03  -4.9153
  1111  1.245854e+03  1.185294e+03  -4.8609
  1112  1.247543e+03  1.188024e+03  -4.7709
  1113  1.249156e+03  1.191150e+03  -4.6436
  1114  1.250695e+03  1.194696e+03  -4.4774
  1115  1.252156e+03  1.198684e+03  -4.2704
  1116  1.253539e+03  1.203133e+03  -4.0211
  1117  1.254842e+03  1.208027e+03  -3.7308
  1118  1.256064e+03  1.213184e+03  -3.4139
  1119  1.257205e+03  1.218384e+03  -3.0879
  1120  1.258262e+03  1.223405e+03  -2.7702
  1121  1.259233e+03  1.228027e+03  -2.4782
  1122  1.260119e+03  1.232030e+03  -2.2291
  1123  1.260918e+03  1.235192e+03  -2.0403
  1124  1.261627e+03  1.237292e+03  -1.9289
  1125  1.262247e+03  1.238207e+03  -1.9045
  1126  1.262775e+03  1.238199e+03  -1.9462
  1127  1.263210e+03  1.237628e+03  -2.0251
  1128  1.263551e+03  1.236854e+03  -2.1128
  1129  1.263797e+03  1.236237e+03  -2.1807
  1130  1.263947e+03  1.236136e+03  -2.2003
  1131  1.264003e+03  1.236911e+03  -2.1433
  1132  1.263964e+03  1.238922e+03  -1.9813
  1133  1.263832e+03  1.242397e+03  -1.6960
  1134  1.263605e+03  1.247038e+03  -1.3111
  1135  1.263285e+03  1.252416e+03  -0.8604
  1136  1.262872e+03  1.258102e+03  -0.3777
  1137  1.262367e+03  1.263666e+03  +0.1030
  1138  1.261769e+03  1.268681e+03  +0.5478
  1139  1.261080e+03  1.272715e+03  +0.9226
  1140  1.260299e+03  1.275341e+03  +1.1935
  1141  1.259428e+03  1.276268e+03  +1.3371
  1142  1.258466e+03  1.275766e+03  +1.3747
  1143  1.257414e+03  1.274241e+03  +1.3382
  1144  1.256272e+03  1.272102e+03  +1.2601
  1145  1.255041e+03  1.269757e+03  +1.1726
  1146  1.253722e+03  1.267615e+03  +1.1081
  1147  1.252314e+03  1.266082e+03  +1.0994
  1148  1.250818e+03  1.265567e+03  +1.1792
  1149  1.249235e+03  1.266358e+03  +1.3707
  1150  1.247564e+03  1.268257e+03  +1.6586
  1151  1.245808e+03  1.270947e+03  +2.0179
  1152  1.243965e+03  1.274111e+03  +2.4234
  1153  1.242037e+03  1.277431e+03  +2.8496
  1154  1.240024e+03  1.280589e+03  +3.2713
  1155  1.237927e+03  1.283269e+03  +3.6627
  1156  1.235745e+03  1.285152e+03  +3.9981
  1157  1.233480e+03  1.286003e+03  +4.2581
  1158  1.231132e+03  1.285912e+03  +4.4496
  1159  1.228701e+03  1.285054e+03  +4.5864
  1160  1.226189e+03  1.283601e+03  +4.6822
  1161  1.223595e+03  1.281725e+03  +4.7508
  1162  1.220920e+03  1.279600e+03  +4.8062
  1163  1.218164e+03  1.277398e+03  +4.8626
  1164  1.215329e+03  1.275293e+03  +4.9340
  1165  1.212414e+03  1.273428e+03  +5.0324
  1166  1.209421e+03  1.271828e+03  +5.1600
  1167  1.206350e+03  1.270489e+03  +5.3168
  1168  1.203201e+03  1.269406e+03  +5.5024
  1169  1.199976e+03  1.268577e+03  +5.7169
  1170  1.196676e+03  1.267996e+03  +5.9599
  1171  1.193302e+03  1.267659e+03  +6.2312
  1172  1.189857e+03  1.267563e+03  +6.5307
  1173  1.186341e+03  1.267677e+03  +6.8561
  1174  1.182755e+03  1.267868e+03  +7.1962
  1175  1.179103e+03  1.267977e+03  +7.5375
  1176  1.175383e+03  1.267846e+03  +7.8666
  1177  1.171599e+03  1.267314e+03  +8.1695
  1178  1.167752e+03  1.266223e+03  +8.4325
  1179  1.163843e+03  1.264414e+03  +8.6413
  1180  1.159874e+03  1.261728e+03  +8.7815
  1181  1.155846e+03  1.258083e+03  +8.8453
  1182  1.151760e+03  1.253707e+03  +8.8513
  1183  1.147619e+03  1.248903e+03  +8.8255
  1184  1.143424e+03  1.243975e+03  +8.7938
  1185  1.139177e+03  1.239229e+03  +8.7829
  1186  1.134878e+03  1.234968e+03  +8.8194
  1187  1.130530e+03  1.231497e+03  +8.9309
  1188  1.126134e+03  1.229119e+03  +9.1450
  1189  1.121692e+03  1.228019e+03  +9.4792
  1190  1.117205e+03  1.227898e+03  +9.9080
  1191  1.112675e+03  1.228336e+03  +10.3948
  1192  1.108104e+03  1.228913e+03  +10.9023
  1193  1.103494e+03  1.229211e+03  +11.3926
  1194  1.098845e+03  1.228809e+03  +11.8273
  1195  1.094161e+03  1.227287e+03  +12.1670
  1196  1.089441e+03  1.224227e+03  +12.3720
  1197  1.084689e+03  1.219363e+03  +12.4159
  1198  1.079906e+03  1.213042e+03  +12.3285
  1199  1.075093e+03  1.205768e+03  +12.1548
  1200  1.070252e+03  1.198043e+03  +11.9402
  1201  1.065386e+03  1.190369e+03  +11.7313
  1202  1.060495e+03  1.183248e+03  +11.5751
  1203  1.055582e+03  1.177184e+03  +11.5198
  1204  1.050649e+03  1.172677e+03  +11.6146
  1205  1.045696e+03  1.170055e+03  +11.8925
  1206  1.040727e+03  1.168943e+03  +12.3198
  1207  1.035742e+03  1.168787e+03  +12.8454
  1208  1.030744e+03  1.169037e+03  +13.4168
  1209  1.025733e+03  1.169141e+03  +13.9810
  1210  1.020712e+03  1.168548e+03  +14.4836
  1211  1.015682e+03  1.166705e+03  +14.8692
  1212  1.010643e+03  1.163061e+03  +15.0813
  1213  1.005598e+03  1.157253e+03  +15.0811
  1214  1.000549e+03  1.149674e+03  +14.9044
  1215  9.954955e+02  1.140904e+03  +14.6067
  1216  9.904406e+02  1.131526e+03  +14.2447
  1217  9.853855e+02  1.122119e+03  +13.8761
  1218  9.803316e+02  1.113264e+03  +13.5600
  1219  9.752805e+02  1.105544e+03  +13.3565
  1220  9.702338e+02  1.099539e+03  +13.3272
  1221  9.651929e+02  1.095637e+03  +13.5149
  1222  9.601596e+02  1.093456e+03  +13.8827
  1223  9.551354e+02  1.092419e+03  +14.3732
  1224  9.501218e+02  1.091951e+03  +14.9275
  1225  9.451206e+02  1.091476e+03  +15.4854
  1226  9.401333e+02  1.090419e+03  +15.9855
  1227  9.351615e+02  1.088202e+03  +16.3652
  1228  9.302068e+02  1.084251e+03  +16.5602
  1229  9.252710e+02  1.078180e+03  +16.5258
  1230  9.203557e+02  1.070359e+03  +16.2984
  1231  9.154626e+02  1.061349e+03  +15.9358
  1232  9.105933e+02  1.051712e+03  +15.4975
  1233  9.057495e+02  1.042008e+03  +15.0438
  1234  9.009329e+02  1.032799e+03  +14.6366
  1235  8.961452e+02  1.024645e+03  +14.3392
  1236  8.913882e+02  1.018107e+03  +14.2159
  1237  8.866635e+02  1.013562e+03  +14.3119
  1238  8.819730e+02  1.010655e+03  +14.5902
  1239  8.773183e+02  1.008845e+03  +14.9919
  1240  8.727012e+02  1.007593e+03  +15.4568
  1241  8.681235e+02  1.006359e+03  +15.9235
  1242  8.635870e+02  1.004603e+03  +16.3291
  1243  8.590934e+02  1.001786e+03  +16.6097
  1244  8.546446e+02  9.973677e+02  +16.6997
  1245  8.502424e+02  9.909861e+02  +16.5534
  1246  8.458883e+02  9.829895e+02  +16.2080
  1247  8.415833e+02  9.739038e+02  +15.7228
  1248  8.373280e+02  9.642550e+02  +15.1586
  1249  8.331230e+02  9.545688e+02  +14.5772
  1250  8.289691e+02  9.453714e+02  +14.0418
  1251  8.248668e+02  9.371884e+02  +13.6169
  1252  8.208168e+02  9.305459e+02  +13.3683
  1253  8.168198e+02  9.257996e+02  +13.3420
  1254  8.128765e+02  9.226246e+02  +13.5012
  1255  8.089876e+02  9.205260e+02  +13.7874
  1256  8.051536e+02  9.190086e+02  +14.1408
  1257  8.013754e+02  9.175775e+02  +14.5003
  1258  7.976535e+02  9.157376e+02  +14.8039
  1259  7.939888e+02  9.129939e+02  +14.9883
  1260  7.903817e+02  9.088515e+02  +14.9889
  1261  7.868331e+02  9.029746e+02  +14.7606
  1262  7.833437e+02  8.956657e+02  +14.3388
  1263  7.799141e+02  8.873865e+02  +13.7800
  1264  7.765450e+02  8.785989e+02  +13.1420
  1265  7.732371e+02  8.697645e+02  +12.4835
  1266  7.699912e+02  8.613453e+02  +11.8643
  1267  7.668079e+02  8.538030e+02  +11.3451
  1268  7.636880e+02  8.475993e+02  +10.9876
  1269  7.606322e+02  8.430490e+02  +10.8353
  1270  7.576411e+02  8.398791e+02  +10.8545
  1271  7.547156e+02  8.376691e+02  +10.9914
  1272  7.518563e+02  8.359989e+02  +11.1913
  1273  7.490639e+02  8.344483e+02  +11.3988
  1274  7.463392e+02  8.325971e+02  +11.5575
  1275  7.436829e+02  8.300250e+02  +11.6101
  1276  7.410958e+02  8.263118e+02  +11.4986
  1277  7.385785e+02  8.211708e+02  +11.1826
  1278  7.361319e+02  8.148490e+02  +10.6933
  1279  7.337566e+02  8.077273e+02  +10.0811
  1280  7.314535e+02  8.001860e+02  +9.3967
  1281  7.292232e+02  7.926060e+02  +8.6918
  1282  7.270665e+02  7.853678e+02  +8.0187
  1283  7.249842e+02  7.788520e+02  +7.4302
  1284  7.229769e+02  7.734392e+02  +6.9798
  1285  7.210454e+02  7.693919e+02  +6.7051
  1286  7.191894e+02  7.664999e+02  +6.5783
  1287  7.174083e+02  7.644345e+02  +6.5550
  1288  7.157019e+02  7.628675e+02  +6.5901
  1289  7.140698e+02  7.614703e+02  +6.6381
  1290  7.125113e+02  7.599143e+02  +6.6529
  1291  7.110262e+02  7.578713e+02  +6.5884
  1292  7.096140e+02  7.550127e+02  +6.3977
  1293  7.082742e+02  7.511112e+02  +6.0481
  1294  7.070065e+02  7.463448e+02  +5.5641
  1295  7.058103e+02  7.409925e+02  +4.9847
  1296  7.046851e+02  7.353332e+02  +4.3492
  1297  7.036306e+02  7.296462e+02  +3.6973
  1298  7.026462e+02  7.242105e+02  +3.0690
  1299  7.017315e+02  7.193051e+02  +2.5043
  1300  7.008860e+02  7.152091e+02  +2.0436
  1301  7.001093e+02  7.121152e+02  +1.7149
  1302  6.994008e+02  7.098709e+02  +1.4970
  1303  6.987600e+02  7.082373e+02  +1.3563
  1304  6.981865e+02  7.069756e+02  +1.2588
  1305  6.976798e+02  7.058468e+02  +1.1706
  1306  6.972393e+02  7.046121e+02  +1.0574
  1307  6.968645e+02  7.030325e+02  +0.8851
  1308  6.965550e+02  7.008693e+02  +0.6194
  1309  6.963102e+02  6.979582e+02  +0.2367
  1310  6.961297e+02  6.944341e+02  -0.2436
  1311  6.960127e+02  6.905065e+02  -0.7911
  1312  6.959590e+02  6.863849e+02  -1.3757
  1313  6.959678e+02  6.822789e+02  -1.9669
  1314  6.960387e+02  6.783979e+02  -2.5345
  1315  6.961712e+02  6.749516e+02  -3.0480
  1316  6.963646e+02  6.721494e+02  -3.4774
  1317  6.966184e+02  6.701372e+02  -3.8014
  1318  6.969321e+02  6.688059e+02  -4.0357
  1319  6.973051e+02  6.679828e+02  -4.2051
  1320  6.977368e+02  6.674952e+02  -4.3342
  1321  6.982267e+02  6.671704e+02  -4.4479
  1322  6.987742e+02  6.668355e+02  -4.5707
  1323  6.993786e+02  6.663179e+02  -4.7272
  1324  7.000394e+02  6.654449e+02  -4.9418
  1325  7.007556e+02  6.640924e+02  -5.2319
  1326  7.015259e+02  6.623317e+02  -5.5870
  1327  7.023493e+02  6.602827e+02  -5.9894
  1328  7.032246e+02  6.580653e+02  -6.4217
  1329  7.041508e+02  6.557995e+02  -6.8666
  1330  7.051266e+02  6.536053e+02  -7.3067
  1331  7.061509e+02  6.516025e+02  -7.7247
  1332  7.072226e+02  6.499113e+02  -8.1037
  1333  7.083405e+02  6.486218e+02  -8.4308
  1334  7.095034e+02  6.477063e+02  -8.7099
  1335  7.107101e+02  6.471074e+02  -8.9492
  1336  7.119595e+02  6.467675e+02  -9.1567
  1337  7.132503e+02  6.466293e+02  -9.3405
  1338  7.145813e+02  6.466353e+02  -9.5085
  1339  7.159513e+02  6.467280e+02  -9.6687
  1340  7.173591e+02  6.468501e+02  -9.8290
  1341  7.188035e+02  6.469525e+02  -9.9959
  1342  7.202832e+02  6.470197e+02  -10.1715
  1343  7.217970e+02  6.470444e+02  -10.3565
  1344  7.233436e+02  6.470197e+02  -10.5515
  1345  7.249217e+02  6.469384e+02  -10.7575
  1346  7.265301e+02  6.467934e+02  -10.9750
  1347  7.281675e+02  6.465775e+02  -11.2048
  1348  7.298326e+02  6.462835e+02  -11.4477
  1349  7.315241e+02  6.459150e+02  -11.7028
  1350  7.332407e+02  6.455172e+02  -11.9638
  1351  7.349811e+02  6.451461e+02  -12.2228
  1352  7.367439e+02  6.448575e+02  -12.4720
  1353  7.385279e+02  6.447072e+02  -12.7037
  1354  7.403317e+02  6.447512e+02  -12.9105
  1355  7.421539e+02  6.450454e+02  -13.0847
  1356  7.439933e+02  6.456456e+02  -13.2189
  1357  7.458484e+02  6.465823e+02  -13.3091
  1358  7.477178e+02  6.477851e+02  -13.3650
  1359  7.496002e+02  6.491579e+02  -13.3995
  1360  7.514942e+02  6.506049e+02  -13.4252
  1361  7.533984e+02  6.520301e+02  -13.4548
  1362  7.553114e+02  6.533377e+02  -13.5009
  1363  7.572319e+02  6.544318e+02  -13.5758
  1364  7.591586e+02  6.552164e+02  -13.6918
  1365  7.610905e+02  6.556335e+02  -13.8560
  1366  7.630266e+02  6.557765e+02  -14.0559
  1367  7.649656e+02  6.557767e+02  -14.2737
  1368  7.669066e+02  6.557652e+02  -14.4922
  1369  7.688484e+02  6.558734e+02  -14.6940
  1370  7.707898e+02  6.562325e+02  -14.8623
  1371  7.727298e+02  6.569738e+02  -14.9801
  1372  7.746671e+02  6.582285e+02  -15.0308
  1373  7.766008e+02  6.600764e+02  -15.0044
  1374  7.785296e+02  6.623918e+02  -14.9176
  1375  7.804523e+02  6.649974e+02  -14.7933
  1376  7.823678e+02  6.677159e+02  -14.6545
  1377  7.842750e+02  6.703702e+02  -14.5236
  1378  7.861727e+02  6.727830e+02  -14.4230
  1379  7.880596e+02  6.747770e+02  -14.3749
  1380  7.899347e+02  6.761750e+02  -14.4011
  1381  7.917967e+02  6.768643e+02  -14.5154
  1382  7.936443e+02  6.769898e+02  -14.6986
  1383  7.954765e+02  6.767610e+02  -14.9238
  1384  7.972920e+02  6.763872e+02  -15.1644
  1385  7.990895e+02  6.760780e+02  -15.3940
  1386  8.008679e+02  6.760427e+02  -15.5862
  1387  8.026259e+02  6.764907e+02  -15.7153
  1388  8.043623e+02  6.776315e+02  -15.7554
  1389  8.060758e+02  6.796016e+02  -15.6901
  1390  8.077652e+02  6.822454e+02  -15.5391
  1391  8.094292e+02  6.853342e+02  -15.3312
  1392  8.110665e+02  6.886395e+02  -15.0946
  1393  8.126759e+02  6.919327e+02  -14.8575
  1394  8.142561e+02  6.949853e+02  -14.6478
  1395  8.158058e+02  6.975686e+02  -14.4933
  1396  8.173237e+02  6.994541e+02  -14.4214
  1397  8.188086e+02  7.004894e+02  -14.4502
  1398  8.202590e+02  7.008263e+02  -14.5604
  1399  8.216737e+02  7.006929e+02  -14.7237
  1400  8.230514e+02  7.003171e+02  -14.9121
  1401  8.243908e+02  6.999270e+02  -15.0977
  1402  8.256906e+02  6.997506e+02  -15.2527
  1403  8.269502e+02  7.000160e+02  -15.3497
  1404  8.281692e+02  7.009511e+02  -15.3614
  1405  8.293472e+02  7.027086e+02  -15.2697
  1406  8.304836e+02  7.051394e+02  -15.0929
  1407  8.315780e+02  7.080189e+02  -14.8584
  1408  8.326299e+02  7.111228e+02  -14.5932
  1409  8.336389e+02  7.142265e+02  -14.3242
  1410  8.346045e+02  7.171055e+02  -14.0784
  1411  8.355262e+02  7.195354e+02  -13.8824
  1412  8.364035e+02  7.212916e+02  -13.7627
  1413  8.372360e+02  7.222223e+02  -13.7373
  1414  8.380232e+02  7.224653e+02  -13.7893
  1415  8.387646e+02  7.222314e+02  -13.8934
  1416  8.394596e+02  7.217310e+02  -14.0243
  1417  8.401080e+02  7.211747e+02  -14.1569
  1418  8.407090e+02  7.207731e+02  -14.2660
  1419  8.412623e+02  7.207367e+02  -14.3268
  1420  8.417674e+02  7.212761e+02  -14.3141
  1421  8.422238e+02  7.225380e+02  -14.2107
  1422  8.426309e+02  7.244145e+02  -14.0294
  1423  8.429883e+02  7.267338e+02  -13.7908
  1424  8.432955e+02  7.293242e+02  -13.5150
  1425  8.435520e+02  7.320137e+02  -13.2225
  1426  8.437573e+02  7.346307e+02  -12.9334
  1427  8.439108e+02  7.370035e+02  -12.6681
  1428  8.440121e+02  7.389601e+02  -12.4467
  1429  8.440607e+02  7.403732e+02  -12.2844
  1430  8.440560e+02  7.412927e+02  -12.1749
  1431  8.439976e+02  7.418126e+02  -12.1073
  1432  8.438849e+02  7.420271e+02  -12.0701
  1433  8.437174e+02  7.420304e+02  -12.0523
  1434  8.434946e+02  7.419166e+02  -12.0425
  1435  8.432160e+02  7.417799e+02  -12.0297
  1436  8.428811e+02  7.417145e+02  -12.0025
  1437  8.424892e+02  7.417980e+02  -11.9516
  1438  8.420400e+02  7.420427e+02  -11.8756
  1439  8.415328e+02  7.424440e+02  -11.7748
  1440  8.409672e+02  7.429978e+02  -11.6496
  1441  8.403428e+02  7.436997e+02  -11.5004
  1442  8.396597e+02  7.445454e+02  -11.3277
  1443  8.389183e+02  7.455306e+02  -11.1319
  1444  8.381189e+02  7.466508e+02  -10.9135
  1445  8.372619e+02  7.478858e+02  -10.6748
  1446  8.363476e+02  7.491504e+02  -10.4260
  1447  8.353763e+02  7.503435e+02  -10.1790
  1448  8.343485e+02  7.513640e+02  -9.9460
  1449  8.332645e+02  7.521107e+02  -9.7393
  1450  8.321246e+02  7.524825e+02  -9.5709
  1451  8.309292e+02  7.523783e+02  -9.4534
  1452  8.296786e+02  7.516968e+02  -9.3990
  1453  8.283732e+02  7.503883e+02  -9.4142
  1454  8.270135e+02  7.486083e+02  -9.4805
  1455  8.255997e+02  7.465636e+02  -9.5732
  1456  8.241322e+02  7.444611e+02  -9.6673
  1457  8.226115e+02  7.425075e+02  -9.7378
  1458  8.210378e+02  7.409098e+02  -9.7594
  1459  8.194116e+02  7.398748e+02  -9.7066
  1460  8.177333e+02  7.396092e+02  -9.5537
  1461  8.160032e+02  7.402374e+02  -9.2850
  1462  8.142218e+02  7.415531e+02  -8.9249
  1463  8.123894e+02  7.432674e+02  -8.5085
  1464  8.105065e+02  7.450915e+02  -8.0709
  1465  8.085734e+02  7.467366e+02  -7.6476
  1466  8.065905e+02  7.479137e+02  -7.2747
  1467  8.045583e+02  7.483341e+02  -6.9882
  1468  8.024771e+02  7.477089e+02  -6.8249
  1469  8.003475e+02  7.458516e+02  -6.8090
  1470  7.981697e+02  7.429846e+02  -6.9140
  1471  7.959442e+02  7.394329e+02  -7.0999
  1472  7.936714e+02  7.355214e+02  -7.3267
  1473  7.913518e+02  7.315748e+02  -7.5538
  1474  7.889858e+02  7.279182e+02  -7.7400
  1475  7.865738e+02  7.248762e+02  -7.8438
  1476  7.841163e+02  7.227739e+02  -7.8231
  1477  7.816136e+02  7.218323e+02  -7.6484
  1478  7.790663e+02  7.218582e+02  -7.3432
  1479  7.764747e+02  7.225544e+02  -6.9443
  1480  7.738395e+02  7.236239e+02  -6.4891
  1481  7.711612e+02  7.247696e+02  -6.0158
  1482  7.684409e+02  7.256945e+02  -5.5627
  1483  7.656793e+02  7.261016e+02  -5.1690
  1484  7.628773e+02  7.256937e+02  -4.8741
  1485  7.600357e+02  7.242606e+02  -4.7070
  1486  7.571554e+02  7.219392e+02  -4.6511
  1487  7.542374e+02  7.189530e+02  -4.6782
  1488  7.512823e+02  7.155257e+02  -4.7594
  1489  7.482912e+02  7.118809e+02  -4.8658
  1490  7.452649e+02  7.082422e+02  -4.9677
  1491  7.422043e+02  7.048333e+02  -5.0351
  1492  7.391102e+02  7.018777e+02  -5.0375
  1493  7.359837e+02  6.995378e+02  -4.9520
  1494  7.328255e+02  6.977302e+02  -4.7890
  1495  7.296366e+02  6.963106e+02  -4.5675
  1496  7.264180e+02  6.951343e+02  -4.3066
  1497  7.231704e+02  6.940568e+02  -4.0258
  1498  7.198950e+02  6.929336e+02  -3.7452
  1499  7.165925e+02  6.916202e+02  -3.4849
  1500  7.132639e+02  6.899719e+02  -3.2656
  1501  7.099101e+02  6.878797e+02  -3.1033
  1502  7.065322e+02  6.853766e+02  -2.9943
  1503  7.031310e+02  6.825310e+02  -2.9298
  1504  6.997075e+02  6.794113e+02  -2.9007
  1505  6.962627e+02  6.760859e+02  -2.8979
  1506  6.927976e+02  6.726233e+02  -2.9120
  1507  6.893130e+02  6.690919e+02  -2.9335
  1508  6.858100e+02  6.655600e+02  -2.9527
  1509  6.822896e+02  6.620962e+02  -2.9597
  1510  6.787528e+02  6.587689e+02  -2.9442
  1511  6.752005e+02  6.556463e+02  -2.8960
  1512  6.716337e+02  6.527971e+02  -2.8046
  1513  6.680535e+02  6.502687e+02  -2.6622
  1514  6.644609e+02  6.480249e+02  -2.4736
  1515  6.608569e+02  6.460086e+02  -2.2468
  1516  6.572424e+02  6.441627e+02  -1.9901
  1517  6.536186e+02  6.424300e+02  -1.7118
  1518  6.499864e+02  6.407536e+02  -1.4205
  1519  6.463469e+02  6.390762e+02  -1.1249
  1520  6.427009e+02  6.373409e+02  -0.8340
  1521  6.390493e+02  6.354904e+02  -0.5569
  1522  6.353928e+02  6.334677e+02  -0.3030
  1523  6.317322e+02  6.312156e+02  -0.0818
  1524  6.280686e+02  6.286771e+02  +0.0969
  1525  6.244025e+02  6.258121e+02  +0.2257
  1526  6.207350e+02  6.226483e+02  +0.3082
  1527  6.170668e+02  6.192305e+02  +0.3506
  1528  6.133989e+02  6.156034e+02  +0.3594
  1529  6.097319e+02  6.118119e+02  +0.3411
  1530  6.060669e+02  6.079007e+02  +0.3026
  1531  6.024047e+02  6.039146e+02  +0.2506
  1532  5.987462e+02  5.998983e+02  +0.1924
  1533  5.950921e+02  5.958966e+02  +0.1352
  1534  5.914435e+02  5.919542e+02  +0.0864
  1535  5.878012e+02  5.881161e+02  +0.0536
  1536  5.841660e+02  5.844268e+02  +0.0446
  1537  5.805389e+02  5.809209e+02  +0.0658
  1538  5.769207e+02  5.775914e+02  +0.1162
  1539  5.733124e+02  5.744210e+02  +0.1934
  1540  5.697149e+02  5.713926e+02  +0.2945
  1541  5.661290e+02  5.684887e+02  +0.4168
  1542  5.625557e+02  5.656923e+02  +0.5576
  1543  5.589959e+02  5.629859e+02  +0.7138
  1544  5.554506e+02  5.603524e+02  +0.8825
  1545  5.519205e+02  5.577745e+02  +1.0606
  1546  5.484068e+02  5.552349e+02  +1.2451
  1547  5.449103e+02  5.527163e+02  +1.4325
  1548  5.414319e+02  5.502015e+02  +1.6197
  1549  5.379727e+02  5.476742e+02  +1.8033
  1550  5.345335e+02  5.451214e+02  +1.9808
  1551  5.311152e+02  5.425313e+02  +2.1494
  1552  5.277190e+02  5.398918e+02  +2.3067
  1553  5.243457e+02  5.371912e+02  +2.4498
  1554  5.209962e+02  5.344174e+02  +2.5761
  1555  5.176716e+02  5.315584e+02  +2.6826
  1556  5.143729e+02  5.286024e+02  +2.7664
  1557  5.111009e+02  5.255375e+02  +2.8246
  1558  5.078567e+02  5.223516e+02  +2.8541
  1559  5.046407e+02  5.190328e+02  +2.8520
  1560  5.014531e+02  5.155692e+02  +2.8150
  1561  4.982945e+02  5.119564e+02  +2.7417
  1562  4.951652e+02  5.082205e+02  +2.6365
  1563  4.920656e+02  5.043949e+02  +2.5056
  1564  4.889960e+02  5.005132e+02  +2.3553
  1565  4.859568e+02  4.966090e+02  +2.1920
  1566  4.829484e+02  4.927157e+02  +2.0224
  1567  4.799712e+02  4.888671e+02  +1.8534
  1568  4.770255e+02  4.850966e+02  +1.6920
  1569  4.741118e+02  4.814377e+02  +1.5452
  1570  4.712304e+02  4.779240e+02  +1.4205
  1571  4.683818e+02  4.745892e+02  +1.3253
  1572  4.655662e+02  4.714666e+02  +1.2674
  1573  4.627841e+02  4.685795e+02  +1.2523
  1574  4.600359e+02  4.659092e+02  +1.2767
  1575  4.573220e+02  4.634266e+02  +1.3349
  1576  4.546428e+02  4.611026e+02  +1.4209
  1577  4.519986e+02  4.589081e+02  +1.5287
  1578  4.493899e+02  4.568140e+02  +1.6521
  1579  4.468170e+02  4.547913e+02  +1.7847
  1580  4.442804e+02  4.528107e+02  +1.9200
  1581  4.417804e+02  4.508434e+02  +2.0515
  1582  4.393175e+02  4.488600e+02  +2.1721
  1583  4.368921e+02  4.468317e+02  +2.2751
  1584  4.345045e+02  4.447292e+02  +2.3532
  1585  4.321552e+02  4.425302e+02  +2.4007
  1586  4.298446e+02  4.402390e+02  +2.4182
  1587  4.275731e+02  4.378668e+02  +2.4075
  1588  4.253411e+02  4.354247e+02  +2.3707
  1589  4.231490e+02  4.329238e+02  +2.3100
  1590  4.209972e+02  4.303752e+02  +2.2276
  1591  4.188861e+02  4.277900e+02  +2.1256
  1592  4.168163e+02  4.251793e+02  +2.0064
  1593  4.147880e+02  4.225541e+02  +1.8723
  1594  4.128017e+02  4.199257e+02  +1.7258
  1595  4.108578e+02  4.173050e+02  +1.5692
  1596  4.089567e+02  4.147033e+02  +1.4052
  1597  4.070988e+02  4.121312e+02  +1.2362
  1598  4.052840e+02  4.095987e+02  +1.0646
  1599  4.035120e+02  4.071152e+02  +0.8929
  1600  4.017827e+02  4.046901e+02  +0.7236
  1601  4.000959e+02  4.023330e+02  +0.5591
  1602  3.984514e+02  4.000533e+02  +0.4020
  1603  3.968489e+02  3.978606e+02  +0.2549
  1604  3.952883e+02  3.957643e+02  +0.1204
  1605  3.937693e+02  3.937740e+02  +0.0012
  1606  3.922918e+02  3.918990e+02  -0.1001
  1607  3.908555e+02  3.901490e+02  -0.1808
  1608  3.894602e+02  3.885333e+02  -0.2380
  1609  3.881057e+02  3.870559e+02  -0.2705
  1610  3.867918e+02  3.856979e+02  -0.2828
  1611  3.855183e+02  3.844350e+02  -0.2810
  1612  3.842850e+02  3.832428e+02  -0.2712
  1613  3.830916e+02  3.820969e+02  -0.2596
  1614  3.819379e+02  3.809729e+02  -0.2527
  1615  3.808237e+02  3.798463e+02  -0.2566
  1616  3.797487e+02  3.786928e+02  -0.2781
  1617  3.787128e+02  3.774879e+02  -0.3234
  1618  3.777157e+02  3.762074e+02  -0.3993
  1619  3.767572e+02  3.748267e+02  -0.5124
  1620  3.758370e+02  3.733214e+02  -0.6693
  1621  3.749549e+02  3.716768e+02  -0.8743
  1622  3.741108e+02  3.699165e+02  -1.1211
  1623  3.733042e+02  3.680736e+02  -1.4012
  1624  3.725351e+02  3.661812e+02  -1.7056
  1625  3.718031e+02  3.642726e+02  -2.0254
  1626  3.711080e+02  3.623810e+02  -2.3516
  1627  3.704496e+02  3.605395e+02  -2.6752
  1628  3.698276e+02  3.587812e+02  -2.9869
  1629  3.692418e+02  3.571394e+02  -3.2776
  1630  3.686919e+02  3.556473e+02  -3.5381
  1631  3.681777e+02  3.543380e+02  -3.7590
  1632  3.676990e+02  3.532446e+02  -3.9310
  1633  3.672554e+02  3.523887e+02  -4.0481
  1634  3.668467e+02  3.517445e+02  -4.1167
  1635  3.664726e+02  3.512749e+02  -4.1470
  1636  3.661329e+02  3.509423e+02  -4.1489
  1637  3.658271e+02  3.507096e+02  -4.1324
  1638  3.655545e+02  3.505393e+02  -4.1075
  1639  3.653147e+02  3.503941e+02  -4.0843
  1640  3.651070e+02  3.502366e+02  -4.0729
  1641  3.649310e+02  3.500295e+02  -4.0834
  1642  3.647859e+02  3.497355e+02  -4.1258
  1643  3.646713e+02  3.493171e+02  -4.2104
  1644  3.645866e+02  3.487372e+02  -4.3472
  1645  3.645312e+02  3.479712e+02  -4.5428
