# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
     2  1.025544e+03  2.291898e+03  +0.0000
     3  9.707621e+02  4.604504e+03  +0.0000
     4  9.188057e+02  6.043756e+03  +0.0000
     5  8.798002e+02  6.752332e+03  +0.0000
     6  8.529453e+02  6.872911e+03  +0.0000
     7  8.357804e+02  6.548170e+03  +0.0000
     8  8.256582e+02  5.920786e+03  +0.0000
     9  8.208464e+02  5.133438e+03  +0.0000
    10  8.199420e+02  4.328804e+03  +0.0000
    11  8.220604e+02  3.649560e+03  +0.0000
    12  8.267913e+02  3.238386e+03  +0.0000
    13  8.332369e+02  3.192926e+03  +0.0000
    14  8.408156e+02  3.430696e+03  +0.0000
    15  8.497255e+02  3.824180e+03  +0.0000
    16  8.600199e+02  4.245861e+03  +0.0000
    17  8.707355e+02  4.568224e+03  +0.0000
    18  8.822169e+02  4.693816e+03  +0.0000
    19  8.945783e+02  4.645447e+03  +0.0000
    20  9.073059e+02  4.475994e+03  +0.0000
    21  9.205066e+02  4.238330e+03  +0.0000
    22  9.342382e+02  3.985331e+03  +0.0000
    23  9.484104e+02  3.760277e+03  +0.0000
    24  9.627608e+02  3.568065e+03  +0.0000
    25  9.774385e+02  3.403999e+03  +0.0000
    26  9.925817e+02  3.263380e+03  +0.0000
    27  1.008096e+03  3.141511e+03  +0.0000
    28  1.023755e+03  3.035088e+03  +0.0000
    29  1.039613e+03  2.946386e+03  +0.0000
    30  1.055731e+03  2.879069e+03  +0.0000
    31  1.072094e+03  2.835635e+03  +164.4950
    32  1.088717e+03  2.813900e+03  +158.4603
    33  1.105560e+03  2.810512e+03  +154.2161
    34  1.122540e+03  2.822116e+03  +151.4046
    35  1.139708e+03  2.845359e+03  +149.6569
    36  1.157124e+03  2.876887e+03  +148.6239
    37  1.174809e+03  2.913347e+03  +147.9847
    38  1.192765e+03  2.951386e+03  +147.4407
    39  1.210951e+03  2.987650e+03  +146.7192
    40  1.229275e+03  3.018786e+03  +145.5746
    41  1.247630e+03  3.042095e+03  +143.8300
    42  1.266059e+03  3.057505e+03  +141.4978
    43  1.284639e+03  3.065598e+03  +138.6351
    44  1.303428e+03  3.066957e+03  +135.2993
    45  1.322471e+03  3.062164e+03  +131.5487
    46  1.341777e+03  3.051802e+03  +127.4447
    47  1.361333e+03  3.036453e+03  +123.0500
    48  1.381098e+03  3.016700e+03  +118.4277
    49  1.401005e+03  2.993125e+03  +113.6413
    50  1.420989e+03  2.966312e+03  +108.7498
    51  1.441072e+03  2.936830e+03  +103.7948
    52  1.461299e+03  2.905208e+03  +98.8100
    53  1.481707e+03  2.871962e+03  +93.8279
    54  1.502329e+03  2.837607e+03  +88.8806
    55  1.523186e+03  2.802659e+03  +83.9998
    56  1.544291e+03  2.767636e+03  +79.2172
    57  1.565646e+03  2.733051e+03  +74.5638
    58  1.587242e+03  2.699423e+03  +70.0700
    59  1.609060e+03  2.667266e+03  +65.7655
    60  1.631068e+03  2.637098e+03  +61.6792
    61  1.653236e+03  2.609568e+03  +57.8460
    62  1.675575e+03  2.585867e+03  +54.3272
    63  1.698102e+03  2.567322e+03  +51.1877
    64  1.720833e+03  2.555257e+03  +48.4895
    65  1.743779e+03  2.551000e+03  +46.2915
    66  1.766944e+03  2.555875e+03  +44.6495
    67  1.790330e+03  2.571208e+03  +43.6164
    68  1.813936e+03  2.598325e+03  +43.2424
    69  1.837771e+03  2.638551e+03  +43.5734
    70  1.861847e+03  2.693213e+03  +44.6528
    71  1.886168e+03  2.762836e+03  +46.4788
    72  1.910737e+03  2.844745e+03  +48.8821
    73  1.935555e+03  2.935467e+03  +51.6602
    74  1.960614e+03  3.031525e+03  +54.6212
    75  1.985906e+03  3.129446e+03  +57.5828
    76  2.011420e+03  3.225754e+03  +60.3720
    77  2.037162e+03  3.316976e+03  +62.8234
    78  2.063137e+03  3.399637e+03  +64.7800
    79  2.089351e+03  3.470262e+03  +66.0928
    80  2.115805e+03  3.525376e+03  +66.6210
    81  2.142499e+03  3.562479e+03  +66.2768
    82  2.169430e+03  3.582968e+03  +65.1571
    83  2.196591e+03  3.589214e+03  +63.3993
    84  2.223977e+03  3.583589e+03  +61.1343
    85  2.251590e+03  3.568464e+03  +58.4864
    86  2.279437e+03  3.546210e+03  +55.5739
    87  2.307520e+03  3.519199e+03  +52.5100
    88  2.335842e+03  3.489801e+03  +49.4023
    89  2.364401e+03  3.460388e+03  +46.3537
    90  2.393196e+03  3.433331e+03  +43.4622
    91  2.422224e+03  3.410521e+03  +40.8013
    92  2.451478e+03  3.391928e+03  +38.3626
    93  2.480953e+03  3.377038e+03  +36.1186
    94  2.510650e+03  3.365341e+03  +34.0426
    95  2.540570e+03  3.356324e+03  +32.1091
    96  2.570714e+03  3.349477e+03  +30.2936
    97  2.601081e+03  3.344287e+03  +28.5730
    98  2.631670e+03  3.340243e+03  +26.9249
    99  2.662476e+03  3.336833e+03  +25.3282
   100  2.693494e+03  3.333546e+03  +23.7629
   101  2.724719e+03  3.329961e+03  +22.2130
   102  2.756143e+03  3.326025e+03  +20.6768
   103  2.787756e+03  3.321777e+03  +19.1559
   104  2.819549e+03  3.317255e+03  +17.6520
   105  2.851520e+03  3.312497e+03  +16.1660
   106  2.883669e+03  3.307542e+03  +14.6991
   107  2.915992e+03  3.302429e+03  +13.2523
   108  2.948488e+03  3.297195e+03  +11.8266
   109  2.981153e+03  3.291896e+03  +10.4236
   110  3.013983e+03  3.286647e+03  +9.0466
   111  3.046972e+03  3.281582e+03  +7.6998
   112  3.080114e+03  3.276834e+03  +6.3868
   113  3.113402e+03  3.272534e+03  +5.1112
   114  3.146826e+03  3.268817e+03  +3.8766
   115  3.180378e+03  3.265815e+03  +2.6864
   116  3.214049e+03  3.263661e+03  +1.5436
   117  3.247833e+03  3.262491e+03  +0.4513
   118  3.281726e+03  3.262461e+03  -0.5870
   119  3.315723e+03  3.263729e+03  -1.5681
   120  3.349820e+03  3.266454e+03  -2.4887
   121  3.384009e+03  3.270795e+03  -3.3455
   122  3.418284e+03  3.276911e+03  -4.1358
   123  3.452637e+03  3.284961e+03  -4.8565
   124  3.487061e+03  3.295104e+03  -5.5048
   125  3.521545e+03  3.307379e+03  -6.0816
   126  3.556081e+03  3.321351e+03  -6.6008
   127  3.590656e+03  3.336464e+03  -7.0793
   128  3.625261e+03  3.352165e+03  -7.5332
   129  3.659884e+03  3.367897e+03  -7.9780
   130  3.694518e+03  3.383106e+03  -8.4290
   131  3.729157e+03  3.397238e+03  -8.9006
   132  3.763793e+03  3.409737e+03  -9.4069
   133  3.798421e+03  3.420127e+03  -9.9592
   134  3.833033e+03  3.428252e+03  -10.5603
   135  3.867619e+03  3.434035e+03  -11.2106
   136  3.902174e+03  3.437396e+03  -11.9107
   137  3.936686e+03  3.438259e+03  -12.6611
   138  3.971146e+03  3.436546e+03  -13.4621
   139  4.005546e+03  3.432179e+03  -14.3143
   140  4.039873e+03  3.425081e+03  -15.2181
   141  4.074118e+03  3.415343e+03  -16.1697
   142  4.108268e+03  3.403732e+03  -17.1492
   143  4.142311e+03  3.391183e+03  -18.1331
   144  4.176235e+03  3.378633e+03  -19.0986
   145  4.210033e+03  3.367018e+03  -20.0240
   146  4.243696e+03  3.357273e+03  -20.8880
   147  4.277217e+03  3.350334e+03  -21.6702
   148  4.310586e+03  3.347137e+03  -22.3508
   149  4.343797e+03  3.348461e+03  -22.9140
   150  4.376840e+03  3.354451e+03  -23.3591
   151  4.409705e+03  3.365098e+03  -23.6888
   152  4.442384e+03  3.380391e+03  -23.9059
   153  4.474866e+03  3.400318e+03  -24.0130
   154  4.507142e+03  3.424868e+03  -24.0124
   155  4.539201e+03  3.454032e+03  -23.9066
   156  4.571033e+03  3.487798e+03  -23.6978
   157  4.602627e+03  3.525936e+03  -23.3930
   158  4.633970e+03  3.567346e+03  -23.0175
   159  4.665052e+03  3.610705e+03  -22.6010
   160  4.695860e+03  3.654695e+03  -22.1720
   161  4.726383e+03  3.697995e+03  -21.7585
   162  4.756613e+03  3.739283e+03  -21.3877
   163  4.786540e+03  3.777240e+03  -21.0862
   164  4.816158e+03  3.810546e+03  -20.8800
   165  4.845459e+03  3.838099e+03  -20.7898
   166  4.874433e+03  3.859676e+03  -20.8179
   167  4.903074e+03  3.875277e+03  -20.9623
   168  4.931372e+03  3.884896e+03  -21.2208
   169  4.959319e+03  3.888531e+03  -21.5914
   170  4.986906e+03  3.886180e+03  -22.0723
   171  5.014124e+03  3.877840e+03  -22.6617
   172  5.040965e+03  3.863507e+03  -23.3578
   173  5.067419e+03  3.843436e+03  -24.1540
   174  5.093477e+03  3.818913e+03  -25.0235
   175  5.119129e+03  3.791479e+03  -25.9351
   176  5.144367e+03  3.762677e+03  -26.8583
   177  5.169179e+03  3.734050e+03  -27.7632
   178  5.193557e+03  3.707139e+03  -28.6204
   179  5.217490e+03  3.683488e+03  -29.4012
   180  5.240969e+03  3.664638e+03  -30.0771
   181  5.263987e+03  3.651883e+03  -30.6251
   182  5.286537e+03  3.645521e+03  -31.0414
   183  5.308613e+03  3.645599e+03  -31.3267
   184  5.330209e+03  3.652166e+03  -31.4817
   185  5.351318e+03  3.665271e+03  -31.5071
   186  5.371934e+03  3.684961e+03  -31.4035
   187  5.392051e+03  3.711285e+03  -31.1712
   188  5.411662e+03  3.744290e+03  -30.8107
   189  5.430762e+03  3.783750e+03  -30.3274
   190  5.449344e+03  3.828335e+03  -29.7469
   191  5.467401e+03  3.876436e+03  -29.0991
   192  5.484928e+03  3.926449e+03  -28.4138
   193  5.501918e+03  3.976766e+03  -27.7204
   194  5.518365e+03  4.025782e+03  -27.0475
   195  5.534263e+03  4.071890e+03  -26.4240
   196  5.549606e+03  4.113484e+03  -25.8779
   197  5.564387e+03  4.149200e+03  -25.4329
   198  5.578601e+03  4.178647e+03  -25.0951
   199  5.592241e+03  4.201679e+03  -24.8659
   200  5.605302e+03  4.218149e+03  -24.7472
   201  5.617778e+03  4.227908e+03  -24.7406
   202  5.629664e+03  4.230809e+03  -24.8479
   203  5.640958e+03  4.226705e+03  -25.0712
   204  5.651657e+03  4.215448e+03  -25.4122
   205  5.661757e+03  4.197158e+03  -25.8683
   206  5.671256e+03  4.173018e+03  -26.4181
   207  5.680150e+03  4.144478e+03  -27.0358
   208  5.688438e+03  4.112988e+03  -27.6957
   209  5.696117e+03  4.079997e+03  -28.3723
   210  5.703185e+03  4.046957e+03  -29.0404
   211  5.709639e+03  4.015317e+03  -29.6748
   212  5.715477e+03  3.986526e+03  -30.2503
   213  5.720698e+03  3.961821e+03  -30.7458
   214  5.725299e+03  3.941585e+03  -31.1549
   215  5.729279e+03  3.925987e+03  -31.4750
   216  5.732636e+03  3.915195e+03  -31.7034
   217  5.735370e+03  3.909378e+03  -31.8374
   218  5.737479e+03  3.908706e+03  -31.8742
   219  5.738961e+03  3.913346e+03  -31.8109
   220  5.739817e+03  3.923469e+03  -31.6447
   221  5.740045e+03  3.939034e+03  -31.3762
   222  5.739644e+03  3.959172e+03  -31.0206
   223  5.738615e+03  3.982804e+03  -30.5964
   224  5.736957e+03  4.008851e+03  -30.1223
   225  5.734671e+03  4.036236e+03  -29.6169
   226  5.731757e+03  4.063880e+03  -29.0989
   227  5.728217e+03  4.090703e+03  -28.5868
   228  5.724053e+03  4.115629e+03  -28.0994
   229  5.719266e+03  4.137684e+03  -27.6536
   230  5.713857e+03  4.156321e+03  -27.2589
   231  5.707829e+03  4.171095e+03  -26.9233
   232  5.701184e+03  4.181566e+03  -26.6544
   233  5.693924e+03  4.187290e+03  -26.4604
   234  5.686051e+03  4.187824e+03  -26.3492
   235  5.677570e+03  4.182727e+03  -26.3289
   236  5.668481e+03  4.171556e+03  -26.4079
   237  5.658790e+03  4.154236e+03  -26.5879
   238  5.648499e+03  4.132165e+03  -26.8449
   239  5.637612e+03  4.107108e+03  -27.1481
   240  5.626133e+03  4.080832e+03  -27.4665
   241  5.614066e+03  4.055101e+03  -27.7689
   242  5.601414e+03  4.031682e+03  -28.0239
   243  5.588184e+03  4.012339e+03  -28.1996
   244  5.574379e+03  3.998839e+03  -28.2640
   245  5.560005e+03  3.992338e+03  -28.1954
   246  5.545067e+03  3.991554e+03  -28.0161
   247  5.529570e+03  3.994595e+03  -27.7594
   248  5.513519e+03  3.999571e+03  -27.4588
   249  5.496922e+03  4.004591e+03  -27.1485
   250  5.479784e+03  4.007762e+03  -26.8628
   251  5.462110e+03  4.007558e+03  -26.6298
   252  5.443905e+03  4.003908e+03  -26.4515
   253  5.425177e+03  3.997104e+03  -26.3231
   254  5.405929e+03  3.987438e+03  -26.2395
   255  5.386168e+03  3.975202e+03  -26.1961
   256  5.365902e+03  3.960690e+03  -26.1878
   257  5.345135e+03  3.944193e+03  -26.2097
   258  5.323875e+03  3.926004e+03  -26.2566
   259  5.302128e+03  3.906416e+03  -26.3236
   260  5.279903e+03  3.885721e+03  -26.4054
   261  5.257205e+03  3.864211e+03  -26.4969
   262  5.234043e+03  3.842179e+03  -26.5925
   263  5.210425e+03  3.819917e+03  -26.6870
   264  5.186358e+03  3.797718e+03  -26.7749
   265  5.161851e+03  3.775874e+03  -26.8504
   266  5.136912e+03  3.754617e+03  -26.9091
   267  5.111550e+03  3.733938e+03  -26.9510
   268  5.085773e+03  3.713767e+03  -26.9773
   269  5.059592e+03  3.694035e+03  -26.9895
   270  5.033015e+03  3.674672e+03  -26.9886
   271  5.006051e+03  3.655608e+03  -26.9762
   272  4.978712e+03  3.636773e+03  -26.9535
   273  4.951006e+03  3.618098e+03  -26.9220
   274  4.922944e+03  3.599514e+03  -26.8829
   275  4.894537e+03  3.580949e+03  -26.8378
   276  4.865796e+03  3.562335e+03  -26.7882
   277  4.836731e+03  3.543603e+03  -26.7356
   278  4.807354e+03  3.524682e+03  -26.6815
   279  4.777676e+03  3.505502e+03  -26.6275
   280  4.747705e+03  3.485994e+03  -26.5752
   281  4.717450e+03  3.466102e+03  -26.5259
   282  4.686919e+03  3.445823e+03  -26.4800
   283  4.656121e+03  3.425167e+03  -26.4373
   284  4.625065e+03  3.404145e+03  -26.3979
   285  4.593759e+03  3.382768e+03  -26.3617
   286  4.562213e+03  3.361045e+03  -26.3286
   287  4.530435e+03  3.338988e+03  -26.2987
   288  4.498436e+03  3.316607e+03  -26.2720
   289  4.466223e+03  3.293913e+03  -26.2484
   290  4.433808e+03  3.270915e+03  -26.2279
   291  4.401200e+03  3.247625e+03  -26.2105
   292  4.368409e+03  3.224053e+03  -26.1962
   293  4.335444e+03  3.200210e+03  -26.1850
   294  4.302317e+03  3.176107e+03  -26.1768
   295  4.269038e+03  3.151752e+03  -26.1718
   296  4.235616e+03  3.127162e+03  -26.1698
   297  4.202063e+03  3.102366e+03  -26.1704
   298  4.168390e+03  3.077396e+03  -26.1730
   299  4.134608e+03  3.052287e+03  -26.1771
   300  4.100727e+03  3.027071e+03  -26.1821
   301  4.066760e+03  3.001782e+03  -26.1874
   302  4.032717e+03  2.976453e+03  -26.1924
   303  3.998611e+03  2.951117e+03  -26.1964
   304  3.964453e+03  2.925808e+03  -26.1989
   305  3.930255e+03  2.900559e+03  -26.1992
   306  3.896029e+03  2.875404e+03  -26.1965
   307  3.861788e+03  2.850375e+03  -26.1903
   308  3.827543e+03  2.825506e+03  -26.1796
   309  3.793308e+03  2.800831e+03  -26.1639
   310  3.759096e+03  2.776382e+03  -26.1423
   311  3.724919e+03  2.752185e+03  -26.1142
   312  3.690789e+03  2.728235e+03  -26.0799
   313  3.656716e+03  2.704521e+03  -26.0396
   314  3.622707e+03  2.681029e+03  -25.9938
   315  3.588770e+03  2.657747e+03  -25.9427
   316  3.554914e+03  2.634662e+03  -25.8868
   317  3.521146e+03  2.611762e+03  -25.8264
   318  3.487475e+03  2.589035e+03  -25.7619
   319  3.453909e+03  2.566468e+03  -25.6938
   320  3.420457e+03  2.544049e+03  -25.6225
   321  3.387125e+03  2.521764e+03  -25.5485
   322  3.353923e+03  2.499602e+03  -25.4723
   323  3.320859e+03  2.477550e+03  -25.3943
   324  3.287940e+03  2.455596e+03  -25.3151
   325  3.255176e+03  2.433727e+03  -25.2352
   326  3.222575e+03  2.411924e+03  -25.1554
   327  3.190145e+03  2.390145e+03  -25.0772
   328  3.157895e+03  2.368340e+03  -25.0026
   329  3.125832e+03  2.346460e+03  -24.9333
   330  3.093966e+03  2.324457e+03  -24.8713
   331  3.062305e+03  2.302279e+03  -24.8187
   332  3.030856e+03  2.279880e+03  -24.7777
   333  2.999630e+03  2.257209e+03  -24.7504
   334  2.968634e+03  2.234217e+03  -24.7392
   335  2.937877e+03  2.210855e+03  -24.7465
   336  2.907367e+03  2.187074e+03  -24.7748
   337  2.877113e+03  2.162825e+03  -24.8266
   338  2.847124e+03  2.138058e+03  -24.9046
   339  2.817408e+03  2.112725e+03  -25.0118
   340  2.787974e+03  2.086775e+03  -25.1508
   341  2.758831e+03  2.060177e+03  -25.3243
   342  2.729986e+03  2.032956e+03  -25.5324
   343  2.701450e+03  2.005158e+03  -25.7748
   344  2.673230e+03  1.976825e+03  -26.0511
   345  2.645335e+03  1.948001e+03  -26.3609
   346  2.617775e+03  1.918729e+03  -26.7038
   347  2.590557e+03  1.889054e+03  -27.0793
   348  2.563691e+03  1.859018e+03  -27.4867
   349  2.537185e+03  1.828665e+03  -27.9255
   350  2.511043e+03  1.798038e+03  -28.3948
   351  2.485270e+03  1.767181e+03  -28.8938
   352  2.459870e+03  1.736138e+03  -29.4216
   353  2.434846e+03  1.704951e+03  -29.9771
   354  2.410204e+03  1.673665e+03  -30.5592
   355  2.385945e+03  1.642323e+03  -31.1668
   356  2.362075e+03  1.610975e+03  -31.7983
   357  2.338596e+03  1.579700e+03  -32.4509
   358  2.315513e+03  1.548584e+03  -33.1213
   359  2.292828e+03  1.517712e+03  -33.8061
   360  2.270545e+03  1.487170e+03  -34.5017
   361  2.248667e+03  1.457043e+03  -35.2042
   362  2.227198e+03  1.427417e+03  -35.9097
   363  2.206139e+03  1.398378e+03  -36.6143
   364  2.185494e+03  1.370010e+03  -37.3135
   365  2.165266e+03  1.342401e+03  -38.0030
   366  2.145457e+03  1.315635e+03  -38.6781
   367  2.126070e+03  1.289798e+03  -39.3342
   368  2.107107e+03  1.264975e+03  -39.9663
   369  2.088571e+03  1.241253e+03  -40.5693
   370  2.070464e+03  1.218716e+03  -41.1380
   371  2.052787e+03  1.197432e+03  -41.6680
   372  2.035544e+03  1.177393e+03  -42.1583
   373  2.018735e+03  1.158572e+03  -42.6090
   374  2.002362e+03  1.140942e+03  -43.0202
   375  1.986428e+03  1.124478e+03  -43.3920
   376  1.970933e+03  1.109152e+03  -43.7245
   377  1.955879e+03  1.094938e+03  -44.0181
   378  1.941267e+03  1.081809e+03  -44.2730
   379  1.927098e+03  1.069739e+03  -44.4896
   380  1.913373e+03  1.058701e+03  -44.6684
   381  1.900094e+03  1.048669e+03  -44.8096
   382  1.887260e+03  1.039615e+03  -44.9140
   383  1.874873e+03  1.031515e+03  -44.9822
   384  1.862933e+03  1.024340e+03  -45.0147
   385  1.851439e+03  1.018064e+03  -45.0123
   386  1.840394e+03  1.012651e+03  -44.9764
   387  1.829796e+03  1.008023e+03  -44.9106
   388  1.819645e+03  1.004095e+03  -44.8192
   389  1.809941e+03  1.000778e+03  -44.7066
   390  1.800682e+03  9.979854e+02  -44.5774
   391  1.791867e+03  9.956307e+02  -44.4361
   392  1.783495e+03  9.936266e+02  -44.2877
   393  1.775564e+03  9.918861e+02  -44.1368
   394  1.768072e+03  9.903222e+02  -43.9886
   395  1.761017e+03  9.888479e+02  -43.8479
   396  1.754398e+03  9.873762e+02  -43.7199
   397  1.748212e+03  9.858200e+02  -43.6098
   398  1.742456e+03  9.840923e+02  -43.5227
   399  1.737129e+03  9.821062e+02  -43.4638
   400  1.732227e+03  9.797746e+02  -43.4384
   401  1.727747e+03  9.770262e+02  -43.4509
   402  1.723687e+03  9.738525e+02  -43.5018
   403  1.720042e+03  9.702608e+02  -43.5909
   404  1.716811e+03  9.662582e+02  -43.7178
   405  1.713988e+03  9.618521e+02  -43.8822
   406  1.711571e+03  9.570496e+02  -44.0836
   407  1.709555e+03  9.518581e+02  -44.3213
   408  1.707937e+03  9.462846e+02  -44.5949
   409  1.706711e+03  9.403364e+02  -44.9036
   410  1.705874e+03  9.340209e+02  -45.2468
   411  1.705420e+03  9.273451e+02  -45.6237
   412  1.705346e+03  9.203164e+02  -46.0334
   413  1.705645e+03  9.129419e+02  -46.4753
   414  1.706313e+03  9.052289e+02  -46.9483
   415  1.707344e+03  8.971846e+02  -47.4515
   416  1.708734e+03  8.888256e+02  -47.9834
   417  1.710474e+03  8.802058e+02  -48.5403
   418  1.712561e+03  8.713883e+02  -49.1178
   419  1.714988e+03  8.624363e+02  -49.7118
   420  1.717748e+03  8.534130e+02  -50.3179
   421  1.720835e+03  8.443817e+02  -50.9319
   422  1.724242e+03  8.354054e+02  -51.5494
   423  1.727963e+03  8.265475e+02  -52.1664
   424  1.731989e+03  8.178710e+02  -52.7785
   425  1.736314e+03  8.094391e+02  -53.3818
   426  1.740930e+03  8.013152e+02  -53.9720
   427  1.745831e+03  7.935623e+02  -54.5453
   428  1.751010e+03  7.862436e+02  -55.0977
   429  1.756464e+03  7.794224e+02  -55.6255
   430  1.762188e+03  7.731618e+02  -56.1249
   431  1.768177e+03  7.675143e+02  -56.5929
   432  1.774427e+03  7.624890e+02  -57.0290
   433  1.780932e+03  7.580846e+02  -57.4333
   434  1.787687e+03  7.542995e+02  -57.8058
   435  1.794686e+03  7.511321e+02  -58.1469
   436  1.801926e+03  7.485811e+02  -58.4566
   437  1.809399e+03  7.466449e+02  -58.7352
   438  1.817100e+03  7.453219e+02  -58.9829
   439  1.825023e+03  7.446107e+02  -59.1999
   440  1.833162e+03  7.445099e+02  -59.3866
   441  1.841511e+03  7.450178e+02  -59.5431
   442  1.850064e+03  7.461329e+02  -59.6699
   443  1.858814e+03  7.478539e+02  -59.7671
   444  1.867754e+03  7.501791e+02  -59.8352
   445  1.876877e+03  7.531070e+02  -59.8745
   446  1.886178e+03  7.566302e+02  -59.8855
   447  1.895648e+03  7.607167e+02  -59.8704
   448  1.905280e+03  7.653286e+02  -59.8312
   449  1.915067e+03  7.704280e+02  -59.7702
   450  1.925001e+03  7.759769e+02  -59.6895
   451  1.935075e+03  7.819376e+02  -59.5914
   452  1.945281e+03  7.882720e+02  -59.4777
   453  1.955611e+03  7.949422e+02  -59.3507
   454  1.966055e+03  8.019103e+02  -59.2122
   455  1.976607e+03  8.091384e+02  -59.0643
   456  1.987258e+03  8.165886e+02  -58.9088
   457  1.997998e+03  8.242229e+02  -58.7476
   458  2.008819e+03  8.320034e+02  -58.5825
   459  2.019712e+03  8.398923e+02  -58.4152
   460  2.030668e+03  8.478516e+02  -58.2477
   461  2.041678e+03  8.558516e+02  -58.0810
   462  2.052731e+03  8.638961e+02  -57.9148
   463  2.063819e+03  8.719972e+02  -57.7484
   464  2.074931e+03  8.801668e+02  -57.5809
   465  2.086057e+03  8.884169e+02  -57.4117
   466  2.097188e+03  8.967597e+02  -57.2399
   467  2.108320e+03  9.052070e+02  -57.0650
   468  2.119447e+03  9.137710e+02  -56.8863
   469  2.130566e+03  9.224636e+02  -56.7034
   470  2.141672e+03  9.312968e+02  -56.5154
   471  2.152761e+03  9.402828e+02  -56.3220
   472  2.163829e+03  9.494335e+02  -56.1225
   473  2.174871e+03  9.587608e+02  -55.9164
   474  2.185882e+03  9.682770e+02  -55.7031
   475  2.196858e+03  9.779939e+02  -55.4822
   476  2.207795e+03  9.879157e+02  -55.2533
   477  2.218686e+03  9.980149e+02  -55.0178
   478  2.229528e+03  1.008256e+03  -54.7772
   479  2.240316e+03  1.018604e+03  -54.5330
   480  2.251044e+03  1.029023e+03  -54.2869
   481  2.261708e+03  1.039477e+03  -54.0402
   482  2.272303e+03  1.049932e+03  -53.7944
   483  2.282822e+03  1.060352e+03  -53.5508
   484  2.293262e+03  1.070701e+03  -53.3110
   485  2.303616e+03  1.080945e+03  -53.0762
   486  2.313880e+03  1.091047e+03  -52.8477
   487  2.324047e+03  1.100972e+03  -52.6269
   488  2.334113e+03  1.110686e+03  -52.4151
   489  2.344071e+03  1.120151e+03  -52.2134
   490  2.353916e+03  1.129334e+03  -52.0232
   491  2.363642e+03  1.138222e+03  -51.8445
   492  2.373243e+03  1.146902e+03  -51.6737
   493  2.382714e+03  1.155480e+03  -51.5057
   494  2.392049e+03  1.164068e+03  -51.3360
   495  2.401240e+03  1.172773e+03  -51.1597
   496  2.410283e+03  1.181704e+03  -50.9724
   497  2.419170e+03  1.190971e+03  -50.7694
   498  2.427897e+03  1.200683e+03  -50.5464
   499  2.436455e+03  1.210949e+03  -50.2987
   500  2.444840e+03  1.221877e+03  -50.0222
   501  2.453043e+03  1.233526e+03  -49.7144
   502  2.461060e+03  1.245752e+03  -49.3815
   503  2.468882e+03  1.258357e+03  -49.0313
   504  2.476504e+03  1.271148e+03  -48.6717
   505  2.483919e+03  1.283928e+03  -48.3104
   506  2.491125e+03  1.296502e+03  -47.9552
   507  2.498122e+03  1.308673e+03  -47.6137
   508  2.504908e+03  1.320248e+03  -47.2936
   509  2.511482e+03  1.331029e+03  -47.0023
   510  2.517844e+03  1.340822e+03  -46.7472
   511  2.523992e+03  1.349430e+03  -46.5359
   512  2.529925e+03  1.356659e+03  -46.3755
   513  2.535642e+03  1.362391e+03  -46.2704
   514  2.541143e+03  1.366824e+03  -46.2122
   515  2.546426e+03  1.370235e+03  -46.1899
   516  2.551490e+03  1.372901e+03  -46.1922
   517  2.556335e+03  1.375098e+03  -46.2082
   518  2.560960e+03  1.377103e+03  -46.2271
   519  2.565363e+03  1.379193e+03  -46.2379
   520  2.569545e+03  1.381644e+03  -46.2300
   521  2.573503e+03  1.384734e+03  -46.1927
   522  2.577238e+03  1.388737e+03  -46.1153
   523  2.580748e+03  1.393933e+03  -45.9873
   524  2.584032e+03  1.400596e+03  -45.7980
   525  2.587090e+03  1.408920e+03  -45.5404
   526  2.589922e+03  1.418759e+03  -45.2200
   527  2.592525e+03  1.429886e+03  -44.8458
   528  2.594900e+03  1.442071e+03  -44.4267
   529  2.597046e+03  1.455085e+03  -43.9715
   530  2.598962e+03  1.468699e+03  -43.4890
   531  2.600647e+03  1.482686e+03  -42.9878
   532  2.602101e+03  1.496815e+03  -42.4767
   533  2.603323e+03  1.510858e+03  -41.9643
   534  2.604312e+03  1.524586e+03  -41.4592
   535  2.605068e+03  1.537770e+03  -40.9701
   536  2.605590e+03  1.550182e+03  -40.5056
   537  2.605878e+03  1.561616e+03  -40.0733
   538  2.605931e+03  1.571967e+03  -39.6773
   539  2.605748e+03  1.581152e+03  -39.3206
   540  2.605329e+03  1.589088e+03  -39.0062
   541  2.604673e+03  1.595694e+03  -38.7373
   542  2.603780e+03  1.600886e+03  -38.5168
   543  2.602649e+03  1.604584e+03  -38.3481
   544  2.601281e+03  1.606704e+03  -38.2341
   545  2.599677e+03  1.607164e+03  -38.1783
   546  2.597839e+03  1.605881e+03  -38.1840
   547  2.595770e+03  1.602775e+03  -38.2544
   548  2.593473e+03  1.597761e+03  -38.3930
   549  2.590950e+03  1.590852e+03  -38.5997
   550  2.588204e+03  1.582433e+03  -38.8598
   551  2.585238e+03  1.572984e+03  -39.1552
   552  2.582053e+03  1.562982e+03  -39.4675
   553  2.578654e+03  1.552908e+03  -39.7784
   554  2.575042e+03  1.543240e+03  -40.0693
   555  2.571222e+03  1.534458e+03  -40.3218
   556  2.567195e+03  1.527040e+03  -40.5172
   557  2.562965e+03  1.521466e+03  -40.6365
   558  2.558536e+03  1.518216e+03  -40.6608
   559  2.553909e+03  1.517767e+03  -40.5708
