channel,p,state,D_before,D_after,Delta_D,exp_bound,F_J_petz,f_petz,F_J_identity,f_identity,tau,tau_bound,tau_identity,bound_holds,gap_FJ,gap_tau
Amplitude_Damping,0.29,|+>,0.6931471805589462,0.4391045165358515,0.2540426640230947,0.7756587086194735,0.8709405602314285,0.9332419623181485,0.9213074886588174,0.9598476382524559,0.06675803768185151,0.1192851150233275,0.04015236174754411,True,0.09528185161195502,0.05252707734147599
Amplitude_Damping,0.29,|->,0.6931471805589453,0.4391045165358517,0.2540426640230936,0.7756587086194744,0.8709405602314285,0.9332419623181485,0.9213074886588174,0.9598476382524559,0.06675803768185151,0.11928511502332695,0.04015236174754411,True,0.09528185161195413,0.05252707734147544
Amplitude_Damping,0.29,|i+>,0.6931471805589453,0.43910451653585164,0.25404266402309367,0.7756587086194744,0.8709405602314285,0.9332419623181485,0.9213074886588174,0.9598476382524559,0.06675803768185151,0.11928511502332706,0.04015236174754411,True,0.09528185161195413,0.05252707734147555
Amplitude_Damping,0.29,|i->,0.6931471805589453,0.43910451653585164,0.25404266402309367,0.7756587086194744,0.8709405602314285,0.9332419623181485,0.9213074886588174,0.9598476382524559,0.06675803768185151,0.11928511502332706,0.04015236174754411,True,0.09528185161195413,0.05252707734147555
Amplitude_Damping,0.29,random_pure_0,0.6931471805589438,0.3526718408423147,0.3404753397166291,0.7114320704578291,0.8412796629601408,0.9172129866940071,0.8200618682166002,0.9055726741772856,0.08278701330599292,0.15653567327489837,0.0944273258227144,True,0.1298475925023117,0.07374865996890545
Amplitude_Damping,0.29,random_pure_1,0.6931471805589453,0.47527610968595824,0.21787107087298707,0.8042291235414258,0.8368502059388007,0.9147951715760204,0.9842199376373778,0.9920785944860305,0.08520482842397958,0.10321177330351516,0.00792140551396947,True,0.03262108239737482,0.01800694487953558
Amplitude_Damping,0.29,random_pure_2,0.6931471805589409,0.42913657805217537,0.2640106025067655,0.7679653972552213,0.8703213241138849,0.932910137212521,0.9092176014550868,0.9535290249672984,0.06708986278747897,0.12366365061397733,0.04647097503270159,True,0.10235592685866357,0.056573787826498356
Amplitude_Damping,0.29,random_pure_3,0.6931471805589462,0.42190045122302766,0.27124672933591853,0.7624283597537168,0.8692085409257028,0.9323135421765055,0.9006058714084509,0.9490025665973991,0.06768645782349447,0.1268285622206159,0.05099743340260088,True,0.10678018117198596,0.05914210439712142
Amplitude_Damping,0.29,random_pure_4,0.6931471805589462,0.431553367178599,0.2615938133803472,0.7698236522775539,0.8705769932978773,0.9330471549165548,0.9121204876471318,0.9550499922240363,0.06695284508344523,0.12260405045523837,0.044950007775963696,True,0.1007533410203234,0.05565120537179313
Amplitude_Damping,0.29,random_pure_5,0.6931471805589435,0.4410802241876277,0.2520669563713158,0.7771926983238764,0.8709130173968069,0.9332272056668767,0.9237477074154127,0.961117946672214,0.06677279433312333,0.11841466758805674,0.03888205332778605,True,0.09372031907293055,0.05164187325493341
Amplitude_Damping,0.29,random_pure_6,0.6931471805589442,0.4636414197178479,0.2295057608410963,0.7949263891800388,0.805447770779012,0.8974674204554792,0.9958748389163558,0.997935287940233,0.10253257954452077,0.10841355484729431,0.0020647120597669932,True,0.0105213815989732,0.005880975302773539
Amplitude_Damping,0.29,random_pure_7,0.6931471805589446,0.3329285691551403,0.36021861140380435,0.6975238227400786,0.8293652842852052,0.910694945788767,0.7969669296362345,0.8927300429784104,0.08930505421123303,0.1648210833958519,0.10726995702158959,True,0.13184146154512655,0.07551602918461886
Amplitude_Damping,0.29,random_pure_8,0.6931471805589458,0.34670551095249724,0.3464416696064485,0.7072000693425581,0.8378265260836535,0.9153286437578874,0.8131019446554645,0.9017216558647488,0.08467135624211264,0.15904811710624134,0.09827834413525116,True,0.1306264567410954,0.0743767608641287
Amplitude_Damping,0.29,random_pure_9,0.6931471805589453,0.38682292235094995,0.30632425820799536,0.7361478787593906,0.8582376106391723,0.9264111455715396,0.859695200622812,0.9271974981754492,0.07358885442846042,0.1420093947137937,0.07280250182455084,True,0.12208973187978167,0.06842054028533329
Amplitude_Damping,0.29,random_mixed_0,0.08698988847248912,0.06215949237375601,0.02483039609873311,0.9754753424227806,0.9966320595078992,0.9983146094833528,0.975260439399983,0.9875527527175361,0.0016853905166471783,0.012338447431114896,0.012447247282463936,True,0.02115671708511868,0.010653056914467718
Amplitude_Damping,0.29,random_mixed_1,0.07622498786895196,0.04963940642509457,0.026585581443857392,0.9737647040800651,0.9956135024899142,0.9978043407852635,0.9683784075699335,0.9840621970027776,0.002195659214736523,0.013204831750750268,0.01593780299722236,True,0.0218487984098491,0.011009172536013745
Amplitude_Damping,0.29,random_mixed_2,0.012797230572006693,0.009311471612678649,0.0034857589593280443,0.996520309245619,0.9995396251088314,0.9997697860551855,0.9794741390843571,0.9896838581508527,0.00023021394481448354,0.0017413615472094968,0.010316141849147309,True,0.0030193158632124684,0.0015111476023950132
Amplitude_Damping,0.29,random_mixed_3,0.2561448045271393,0.16950277379523093,0.08664203073190835,0.917005296601578,0.9750335860024087,0.9874378896935284,0.9927879635194584,0.9963874565245482,0.012562110306471586,0.04239606485688563,0.0036125434754518126,True,0.05802828940083071,0.029833954550414044
Amplitude_Damping,0.3,|0>,0.6931471805589452,0.4307829160919158,0.2623642644670294,0.7692307692311243,0.7692307692307694,0.8770580193070293,1.0,1.0,0.12294198069297069,0.1229419806927683,0.0,True,-3.5493830097266255e-13,-2.0239365738916604e-13
Amplitude_Damping,0.3,|1>,0.6931471805589452,0.2532460599214558,0.4399011206374894,0.6441001061424089,0.7692307692307692,0.8770580193070292,0.7000000000000001,0.8366600265340756,0.1229419806929708,0.1974415247831416,0.16333997346592444,True,0.1251306630883603,0.07449954409017079
Amplitude_Damping,0.3,|+>,0.6931471805589462,0.4327891160394164,0.2603580645195298,0.7707755490104029,0.8668996928526708,0.9310744829779575,0.9183300132670373,0.9582953684887752,0.06892551702204253,0.12206176241696653,0.04170463151122483,True,0.09612414384226786,0.05313624539492401
Amplitude_Damping,0.3,|->,0.6931471805589453,0.4327891160394164,0.2603580645195289,0.7707755490104036,0.8668996928526708,0.9310744829779575,0.9183300132670373,0.9582953684887752,0.06892551702204253,0.12206176241696609,0.04170463151122483,True,0.0961241438422672,0.053136245394923565
Amplitude_Damping,0.3,|i+>,0.6931471805589453,0.43278911603941633,0.260358064519529,0.7707755490104036,0.8668996928526708,0.9310744829779575,0.9183300132670373,0.9582953684887752,0.06892551702204253,0.1220617624169662,0.04170463151122483,True,0.0961241438422672,0.053136245394923676
Amplitude_Damping,0.3,|i->,0.6931471805589453,0.43278911603941633,0.260358064519529,0.7707755490104036,0.8668996928526708,0.9310744829779575,0.9183300132670373,0.9582953684887752,0.06892551702204253,0.1220617624169662,0.04170463151122483,True,0.0961241438422672,0.053136245394923676
Amplitude_Damping,0.3,random_pure_0,0.6931471805589438,0.34606035225949894,0.3470868282994448,0.7067439602173382,0.8366433523863022,0.9146821045512491,0.8136749445565041,0.9020393253935796,0.0853178954487509,0.15931934706611806,0.09796067460642044,True,0.12989939216896396,0.07400145161736715
Amplitude_Damping,0.3,random_pure_1,0.6931471805589453,0.46863555810468627,0.22451162245425904,0.798906291394134,0.8321249584628272,0.9122088348962792,0.9835058416568113,0.9917186302862376,0.08779116510372076,0.1061844198079035,0.008281369713762365,True,0.03321866706869314,0.018393254704182738
Amplitude_Damping,0.3,random_pure_2,0.6931471805589409,0.4228045215339148,0.2703426590250261,0.7631179602746612,0.8662680265309345,0.930735207527326,0.9058249404451615,0.951748359833187,0.06926479247267403,0.1264337688104804,0.04825164016681305,True,0.10315006625627332,0.057168976337806376
Amplitude_Damping,0.3,random_pure_3,0.6931471805589462,0.41555143899472397,0.27759574156422223,0.757603027031732,0.8651329024345463,0.9301252079341503,0.8969193217207334,0.9470582462133643,0.06987479206584968,0.12959605525265916,0.05294175378663568,True,0.10752987540281433,0.05972126318680948
Amplitude_Damping,0.3,random_pure_4,0.6931471805589462,0.4252261471595906,0.2679210333993556,0.7649681856550838,0.8665288350481859,0.930875305853682,0.9088272323683048,0.9533243059779315,0.06912469414631806,0.12537540301276462,0.046675694022068503,True,0.10156064939310205,0.056250708866446564
Amplitude_Damping,0.3,random_pure_5,0.6931471805589435,0.4347669487022736,0.2583802318566699,0.7723015226297583,0.8668715970825274,0.9310593950347783,0.9208544534240123,0.9596116159280338,0.0689406049652217,0.12119312552201877,0.04038838407196621,True,0.0945700744527691,0.05225252055679708
Amplitude_Damping,0.3,random_pure_6,0.6931471805589442,0.4565302778110949,0.2366169027478493,0.7892936063169775,0.800092104187852,0.8944786773243127,0.9956492016796201,0.9978222294976296,0.10552132267568726,0.11157802463188837,0.0021777705023704463,True,0.010798497870874502,0.006056701956201116
Amplitude_Damping,0.3,random_pure_7,0.6931471805589446,0.3262249503481397,0.36692223021080494,0.6928635267995983,0.824489773696865,0.9080141924534357,0.7898164566849737,0.8887161845521739,0.09198580754656427,0.1676157577178684,0.11128381544782606,True,0.13162624689726676,0.07562995017130414
Amplitude_Damping,0.3,random_pure_8,0.6931471805589458,0.3400666806730298,0.35308049988591594,0.7025206382696979,0.8331208837030963,0.912754558303105,0.8064845248789024,0.8980448345594458,0.08724544169689497,0.16183495761890787,0.10195516544055416,True,0.13060024543339843,0.0745895159220129
Amplitude_Damping,0.3,random_pure_9,0.6931471805589453,0.38035684287376176,0.31279033768518355,0.7314032441916303,0.8539417254978464,0.9240896739482843,0.8546281811880857,0.9244610219950248,0.07591032605171566,0.14477883317142437,0.07553897800497522,True,0.12253848130621614,0.06886850711970871
Amplitude_Damping,0.3,random_mixed_0,0.08698988847248912,0.06137692323144014,0.02561296524104898,0.9747122641404122,0.9964247002074533,0.9982107493948627,0.9735121854580123,0.9866672110990677,0.0017892506051373491,0.012724828560743973,0.013332788900932258,True,0.021712436067041097,0.010935577955606623
Amplitude_Damping,0.3,random_mixed_1,0.07622498786895196,0.048880687148519064,0.027344300720432896,0.973026170233592,0.9953637043046347,0.9976791590008457,0.9661889835963203,0.9829491256399389,0.0023208409991543055,0.013579111011130296,0.01705087436006114,True,0.022337534071042775,0.01125827001197599
Amplitude_Damping,0.3,random_mixed_2,0.012797230572006693,0.009198462331618985,0.0035987682403877085,0.9964076995649992,0.9995108382971707,0.9997553892313713,0.9779958757541527,0.9889367400163434,0.0002446107686286947,0.0017977661991538385,0.011063259983656648,True,0.0031031387321714954,0.0015531554305251438
Amplitude_Damping,0.3,random_mixed_3,0.2561448045271393,0.16687083416480328,0.089273970362336,0.9145949673320873,0.9737787071158042,0.9868022634326515,0.9922463308059867,0.9961156212036767,0.013197736567348461,0.04365541391604699,0.0038843787963233067,True,0.05918373978371683,0.03045767734869853
Amplitude_Damping,0.31,|0>,0.6931471805589452,0.4231200433463582,0.270027137212587,0.7633587786263154,0.7633587786259541,0.8737040566610379,1.0,1.0,0.1262959433389621,0.12629594333875538,0.0,True,-3.6126657221302594e-13,-2.0672352718520415e-13
Amplitude_Damping,0.31,|1>,0.6931471805589452,0.2463720437575104,0.44677513680143477,0.6396877343336262,0.7633587786259541,0.8737040566610379,0.69,0.8306623862918074,0.1262959433389621,0.2001951898534079,0.16933761370819256,True,0.12367104429232789,0.0738992465144458
Amplitude_Damping,0.31,|+>,0.6931471805589462,0.4265392285664482,0.266607951992498,0.7659733109177338,0.8628765483094448,0.9289114857237178,0.9153311931459033,0.9567294252535057,0.07108851427628216,0.12480098782177906,0.04327057474649432,True,0.09690323739171103,0.05371247354549691
Amplitude_Damping,0.31,|->,0.6931471805589453,0.426539228566448,0.2666079519924973,0.7659733109177344,0.8628765483094448,0.9289114857237178,0.9153311931459033,0.9567294252535057,0.07108851427628216,0.12480098782177873,0.04327057474649432,True,0.09690323739171047,0.053712473545496575
Amplitude_Damping,0.31,|i+>,0.6931471805589453,0.42653922856644805,0.26660795199249726,0.7659733109177344,0.8628765483094448,0.9289114857237178,0.9153311931459033,0.9567294252535057,0.07108851427628216,0.12480098782177873,0.04327057474649432,True,0.09690323739171047,0.053712473545496575
Amplitude_Damping,0.31,|i->,0.6931471805589453,0.42653922856644805,0.26660795199249726,0.7659733109177344,0.8628765483094448,0.9289114857237178,0.9153311931459033,0.9567294252535057,0.07108851427628216,0.12480098782177873,0.04327057474649432,True,0.09690323739171047,0.053712473545496575
Amplitude_Damping,0.31,random_pure_0,0.6931471805589438,0.33958001285863443,0.3535671677003093,0.7021788272670582,0.8320474498802355,0.9121663498947084,0.8072732613077138,0.8984838681399426,0.08783365010529165,0.1620388867811,0.10151613186005737,True,0.12986862261317733,0.07420523667580836
Amplitude_Damping,0.31,random_pure_1,0.6931471805589453,0.4620282139396454,0.23111896661929993,0.7936450431510607,0.8274435376907325,0.9096392349116943,0.9827779819353866,0.9913515935002004,0.0903607650883057,0.10913242109106891,0.008648406499799588,True,0.033798494539671875,0.018771656002763204
Amplitude_Damping,0.31,random_pure_2,0.6931471805589409,0.4165458751110432,0.2766013054478977,0.7583567895658762,0.8622329274497532,0.9285649828901331,0.9024110727536273,0.949953195033117,0.07143501710986688,0.1291631670824458,0.05004680496688296,True,0.10387613788387706,0.05772814997257891
Amplitude_Damping,0.31,random_pure_3,0.6931471805589462,0.4092814932434005,0.2838656873155457,0.7528677576052348,0.86107631303102,0.9279419771898564,0.893211813420985,0.9450988379111388,0.07205802281014362,0.1323204752875432,0.0549011620888612,True,0.10820855542578511,0.060262452477399586
Amplitude_Damping,0.31,random_pure_4,0.6931471805589462,0.41897043463555195,0.27417674592339425,0.7601977015415072,0.8624986504972132,0.9287080545021741,0.9055127097630824,0.9515843156352896,0.07129194549782591,0.12810682905443793,0.04841568436471044,True,0.10230094895570596,0.05681488355661202
Amplitude_Damping,0.31,random_pure_5,0.6931471805589435,0.42851760388951243,0.2646295766694311,0.7674901936010631,0.8628479206940423,0.9288960763691718,0.9179398608433548,0.9580917810123176,0.07110392363082818,0.12393482342860873,0.04190821898768238,True,0.09535772709297918,0.05283089979778055
Amplitude_Damping,0.31,random_pure_6,0.6931471805589442,0.4494593138841615,0.2436878666747827,0.7837322250338912,0.7948043042878763,0.8915179775460932,0.9954168152955009,0.9977057759156759,0.10848202245390681,0.11471347856533409,0.0022942240843241146,True,0.011072079253985123,0.00623145611142728
Amplitude_Damping,0.31,random_pure_7,0.6931471805589446,0.31966687093876406,0.3734803096201806,0.6883345397314361,0.8196638157644615,0.9053528680931328,0.7826539195215343,0.8846772968272297,0.09464713190686724,0.1703407086451475,0.11532270317277027,True,0.13132927603302536,0.07569357673828025
Amplitude_Damping,0.31,random_pure_8,0.6931471805589458,0.33356336525246433,0.3595838153064814,0.6979667487095085,0.8284583104256501,0.9101968525685254,0.7998531534134523,0.8943450974950622,0.08980314743147455,0.1645559571643901,0.10565490250493781,True,0.13049156171614162,0.07475280973291554
Amplitude_Damping,0.31,random_pure_9,0.6931471805589453,0.373996595058609,0.3191505855003363,0.7267661006289625,0.8496732901699801,0.9217772454177745,0.8495426488797876,0.9217063788863499,0.0782227545822255,0.14749422252458455,0.07829362111365012,True,0.12290718954101754,0.06927146794235906
Amplitude_Damping,0.31,random_mixed_0,0.08698988847248912,0.06059749401195747,0.026392394460531647,0.9739528409179243,0.9962124730189242,0.998104439935483,0.9717013663468929,0.985749139663278,0.0018955600645169657,0.01310950915619602,0.01425086033672196,True,0.022259632100999904,0.011213949091679054
Amplitude_Damping,0.31,random_mixed_1,0.07622498786895196,0.04812930252805941,0.028095685340892552,0.9722953279401881,0.995109788390215,0.9975518975924085,0.9639253421541524,0.981796996407176,0.0024481024075915236,0.013949632148444358,0.018203003592824007,True,0.022814460450026885,0.011501529740852834
Amplitude_Damping,0.31,random_mixed_2,0.012797230572006693,0.009085738979167184,0.003711491592839509,0.9962953874789118,0.9994813388104339,0.9997406357703151,0.9764620979110126,0.988160967611559,0.0002593642296848664,0.0018540249648292262,0.011839032388440973,True,0.0031859513315221077,0.0015946607351443598
Amplitude_Damping,0.31,random_mixed_3,0.2561448045271393,0.16425723905561335,0.09188756547152593,0.9122077074229136,0.972514900437631,0.9861617009586364,0.9916820356084285,0.9958323330804381,0.013838299041363578,0.04490434645376307,0.004167666919561941,True,0.06030719301471743,0.03106604741239949
Amplitude_Damping,0.32,|0>,0.6931471805589452,0.4155154439611505,0.2776317365977947,0.7575757575761248,0.7575757575757576,0.8703882797784892,1.0,1.0,0.1296117202215108,0.12961172022129985,0.0,True,-3.672617765460018e-13,-2.1094237467877974e-13
Amplitude_Damping,0.32,|1>,0.6931471805589452,0.2396860542277344,0.45346112633121083,0.6354250548341384,0.7575757575757576,0.8703882797784892,0.6799999999999998,0.824621125123532,0.1296117202215108,0.20286446896770538,0.17537887487646797,True,0.12215070274161921,0.07325274874619458
Amplitude_Damping,0.32,|+>,0.6931471805589462,0.42035148117357746,0.27279569938536874,0.7612482952378474,0.8588702812826365,0.9267525458732965,0.9123105625617657,0.9551494974933326,0.07324745412670353,0.12750455861486165,0.044850502506667445,True,0.09762198604478911,0.054257104488158125
Amplitude_Damping,0.32,|->,0.6931471805589453,0.4203514811735778,0.2727956993853675,0.7612482952378483,0.8588702812826365,0.9267525458732965,0.9123105625617657,0.9551494974933326,0.07324745412670353,0.1275045586148611,0.044850502506667445,True,0.09762198604478822,0.05425710448815757
Amplitude_Damping,0.32,|i+>,0.6931471805589453,0.42035148117357773,0.2727956993853676,0.7612482952378483,0.8588702812826363,0.9267525458732964,0.9123105625617657,0.9551494974933326,0.07324745412670364,0.1275045586148611,0.044850502506667445,True,0.097621986044788,0.05425710448815746
Amplitude_Damping,0.32,|i->,0.6931471805589453,0.42035148117357773,0.2727956993853676,0.7612482952378483,0.8588702812826363,0.9267525458732964,0.9123105625617657,0.9551494974933326,0.07324745412670364,0.1275045586148611,0.044850502506667445,True,0.097621986044788,0.05425710448815746
Amplitude_Damping,0.32,random_pure_0,0.6931471805589438,0.33322445224033226,0.3599227283186115,0.6977302387767474,0.8274907801173293,0.9096652022130611,0.8008565564213462,0.8949058924944825,0.09033479778693887,0.16469751659847953,0.10509410750551751,True,0.1297605413405819,0.07436271881154066
Amplitude_Damping,0.32,random_pure_1,0.6931471805589453,0.4554527614919041,0.2376944190670412,0.7884435876122924,0.8228046625942522,0.9070858077349971,0.9820360866724329,0.9909773391316438,0.09291419226500286,0.11205654030659562,0.009022660868356236,True,0.03436107498195984,0.01914234804159276
Amplitude_Damping,0.32,random_pure_2,0.6931471805589409,0.41035688693294003,0.28279029362600083,0.7536778223320049,0.8582151555915185,0.9263990261175357,0.898975535658982,0.9481432041938507,0.07360097388246434,0.1318538012915078,0.051856795806149325,True,0.10453733325951364,0.05825282740904347
Amplitude_Damping,0.32,random_pure_3,0.6931471805589462,0.4030865960137944,0.2900605845451518,0.7482182357438879,0.8570379052590545,0.925763417542006,0.8894828892004845,0.9431240052084797,0.07423658245799403,0.13500390998346823,0.05687599479152028,True,0.10881966951516664,0.0607673275254742
Amplitude_Damping,0.32,random_pure_4,0.6931471805589462,0.41278256816165565,0.28036461239729055,0.7555082235655917,0.8584856366204657,0.9265449997816975,0.9021764482833052,0.9498296943575228,0.07345500021830254,0.13080023955042896,0.05017030564247715,True,0.10297741305487407,0.05734523933212643
Amplitude_Damping,0.32,random_pure_5,0.6931471805589435,0.4223288940520807,0.27081828650686285,0.7627550867040335,0.8588411425602126,0.9267368248646498,0.9150034640737642,0.9565581341840987,0.07326317513535019,0.12664149016338455,0.04344186581590126,True,0.09608605585617913,0.05337831502803436
Amplitude_Damping,0.32,random_pure_6,0.6931471805589442,0.44242756404116634,0.25071961651777785,0.7782405467656746,0.7895827062748,0.888584664663306,0.9951775185083653,0.9975858451824411,0.11141533533669401,0.1178205699713496,0.002414154817558911,True,0.011342159509125427,0.006405234634655588
Amplitude_Damping,0.32,random_pure_7,0.6931471805589446,0.3132473254598646,0.37989985509908003,0.6839298978747623,0.8148860477477048,0.9027103897417514,0.7754790188517472,0.8806128654816185,0.09728961025824856,0.1729994571496568,0.11938713451838145,True,0.13095614987294246,0.07570984689140825
Amplitude_Damping,0.32,random_pure_8,0.6931471805589458,0.32718900125302897,0.3659581793059168,0.6935318045847174,0.8238375635092344,0.9076549804354265,0.7932075089427989,0.8906219786996046,0.09234501956457353,0.1672144306097053,0.10937802130039542,True,0.130305758924517,0.07486941104513178
Amplitude_Damping,0.32,random_pure_9,0.6931471805589453,0.3677369371659156,0.3254102433930297,0.7222310023611911,0.8454312969799374,0.9194733802454192,0.8444381997542553,0.9189331856855836,0.08052661975458075,0.15015824863614102,0.08106681431441642,True,0.12320029461874626,0.06963162888156027
Amplitude_Damping,0.32,random_mixed_0,0.08698988847248912,0.05982105330735122,0.0271688351651379,0.9731969177905879,0.9959954355367969,0.997995709177548,0.9698274792768237,0.9847981921575728,0.002004290822452015,0.013492565770238163,0.015201807842427195,True,0.022798517746209,0.011488274947786148
Amplitude_Damping,0.32,random_mixed_1,0.07622498786895196,0.04738501459343356,0.028839973275518398,0.9715719295004692,0.994851886452932,0.9974226217872402,0.9615870974855302,0.9806054749416455,0.002577378212759829,0.014316516573160132,0.019394525058354484,True,0.023279956952462766,0.011739138360400303
Amplitude_Damping,0.32,random_mixed_2,0.012797230572006693,0.008973283774253387,0.003823946797753306,0.996183355176384,0.9994511334625277,0.9997255290641165,0.9748722210414179,0.9873561773956843,0.00027447093588350846,0.0019101467420962193,0.012643822604315735,True,0.0032677782861436633,0.0016356758062127108
Amplitude_Damping,0.32,random_mixed_3,0.2561448045271393,0.1616615470707891,0.09448325745635017,0.9098429675841097,0.9712429496718042,0.9855165902570104,0.9910946866342898,0.9955373858546397,0.014483409742989561,0.04614310948438938,0.004462614145360311,True,0.06139998208769459,0.031659699741399816
Amplitude_Damping,0.33,|0>,0.6931471805589452,0.40796823832577894,0.28517894223316625,0.7518796992484933,0.7518796992481205,0.8671099695241201,1.0,1.0,0.13289003047587988,0.13289003047566494,0.0,True,-3.7281289166912757e-13,-2.149391775674303e-13
Amplitude_Damping,0.33,|1>,0.6931471805589452,0.233179463530209,0.4599677170287362,0.6313040255476755,0.7518796992481204,0.86710996952412,0.6700000000000002,0.8185352771872451,0.13289003047588,0.2054535724404296,0.18146472281275494,True,0.12057567370044486,0.07256354196454962
Amplitude_Damping,0.33,|+>,0.6931471805589462,0.4142226824535259,0.2789244981054203,0.756597025567461,0.8548800496281241,0.9245972364376416,0.9092676385936224,0.9535552624749246,0.07540276356235842,0.1301741406652358,0.046444737525075386,True,0.09828302406066314,0.05477137710287738
Amplitude_Damping,0.33,|->,0.6931471805589453,0.4142226824535258,0.2789244981054195,0.7565970255674617,0.8548800496281241,0.9245972364376416,0.9092676385936224,0.9535552624749246,0.07540276356235842,0.13017414066523547,0.046444737525075386,True,0.09828302406066247,0.05477137710287705
Amplitude_Damping,0.33,|i+>,0.6931471805589453,0.41422268245352584,0.27892449810541947,0.7565970255674617,0.8548800496281243,0.9245972364376417,0.9092676385936221,0.9535552624749245,0.07540276356235831,0.13017414066523547,0.0464447375250755,True,0.09828302406066258,0.05477137710287716
Amplitude_Damping,0.33,|i->,0.6931471805589453,0.41422268245352584,0.27892449810541947,0.7565970255674617,0.8548800496281243,0.9245972364376417,0.9092676385936221,0.9535552624749245,0.07540276356235831,0.13017414066523547,0.0464447375250755,True,0.09828302406066258,0.05477137710287716
Amplitude_Damping,0.33,random_pure_0,0.6931471805589438,0.3269877121875888,0.36615946837135493,0.6933922182649922,0.8229721077701156,0.9071781014608519,0.7944244276676373,0.8913049016288631,0.09282189853914813,0.1672982417065566,0.10869509837113689,True,0.12957988950512345,0.07447634316740848
Amplitude_Damping,0.33,random_pure_1,0.6931471805589453,0.44890792175200434,0.24423925880694097,0.7833002003697348,0.8182070894157895,0.9045480028256043,0.9812798520070457,0.9905957056271977,0.09545199717439568,0.11495751493516726,0.009404294372802324,True,0.03490688904605466,0.019505517760771585
Amplitude_Damping,0.33,random_pure_2,0.6931471805589409,0.40423401509426854,0.28891316546467233,0.7490772483534266,0.8542139004192459,0.9242369287251219,0.895517862284491,0.9463180555629757,0.07576307127487814,0.13450751109358172,0.05368194443702434,True,0.10513665206581935,0.05874443981870359
Amplitude_Damping,0.33,random_pure_3,0.6931471805589462,0.3969629594146574,0.2961842211442888,0.743650419269424,0.8530168159058058,0.9235890947308797,0.8857320748740712,0.9411333990854173,0.07641090526912031,0.13764832042291242,0.058866600914582734,True,0.10936639663638181,0.06123741515379211
Amplitude_Damping,0.33,random_pure_4,0.6931471805589462,0.4066590894333193,0.2864880911256269,0.7508960208042229,0.8544889437392993,0.9243857115616291,0.8988179675152591,0.9480601075434295,0.07561428843837092,0.133457432780003,0.05193989245657049,True,0.10359292293507638,0.05784314434163207
Amplitude_Damping,0.33,random_pure_5,0.6931471805589435,0.4161976992753964,0.2769494812835471,0.7580927940180509,0.8548504202018782,0.9245812134160407,0.9120447803331577,0.9550103561392189,0.07541878658395929,0.1293147560581661,0.04498964386078108,True,0.09675762618382733,0.05389596947420683
Amplitude_Damping,0.33,random_pure_6,0.6931471805589442,0.4354340824917912,0.257713098067153,0.7728169229725762,0.7844256472869723,0.8856780720368842,0.9949312005563371,0.9974623805218606,0.1143219279631158,0.12089993574532365,0.0025376194781393524,True,0.01160872431439608,0.006578007782207851
Amplitude_Damping,0.33,random_pure_7,0.6931471805589446,0.3069597707588172,0.38618740980012745,0.6796431419588225,0.8101551115024013,0.9000861689318425,0.768291516074237,0.8765223990716021,0.09991383106815754,0.17559528024226934,0.12347760092839788,True,0.1305119695435788,0.07568144917411179
Amplitude_Damping,0.33,random_pure_8,0.6931471805589458,0.320937452622683,0.3722097279362628,0.6892096808414254,0.819257369967839,0.9051283720930634,0.7865472712159517,0.8868750031520517,0.0948716279069366,0.16981346623699956,0.1131249968479483,True,0.13004768912641362,0.07494183833006296
Amplitude_Damping,0.33,random_pure_9,0.6931471805589453,0.36157295144737356,0.33157422911157175,0.7177928731119174,0.84121474926169,0.9171775996292594,0.8393144149607585,0.9161410453422325,0.08282240037074062,0.15277342280124528,0.08385895465776749,True,0.12342187614977262,0.06995102243050466
Amplitude_Damping,0.33,random_mixed_0,0.08698988847248912,0.05904745088720125,0.027942437585287867,0.9724443414346801,0.9957736392681509,0.9978845821377094,0.9678899884674408,0.9838140009511152,0.002115417862290636,0.013874074250818547,0.016185999048884847,True,0.02332929783347082,0.01175865638852791
Amplitude_Damping,0.33,random_mixed_1,0.07622498786895196,0.04664759132434737,0.02957739654460459,0.9708557338541872,0.9945901210168645,0.9972913922304075,0.9591738238446457,0.979374200111809,0.002708607769592475,0.014679882548728651,0.02062579988819102,True,0.023734387162677284,0.011971274779136176
Amplitude_Damping,0.33,random_mixed_2,0.012797230572006693,0.008861078927002972,0.003936151645003721,0.9960715848458868,0.9994202282664522,0.9997100721041337,0.9732256318638378,0.9865219875217368,0.0002899278958663487,0.001966140431154173,0.01347801247826319,True,0.0033486434205654003,0.0016762125352878243
Amplitude_Damping,0.33,random_mixed_3,0.2561448045271393,0.15908332369190073,0.09706148083523855,0.907500210547187,0.9699635793624664,0.9848672902287223,0.9904838779743945,0.9952305652331999,0.015132709771277675,0.04737194532851019,0.00476943476680014,True,0.06246336881527936,0.032239235557232515
Amplitude_Damping,0.34,|0>,0.6931471805589452,0.40047756659663253,0.29266961396231267,0.7462686567167965,0.746268656716418,0.8638684255813601,1.0,1.0,0.13613157441863988,0.13613157441842072,0.0,True,-3.785860513971784e-13,-2.191580250610059e-13
Amplitude_Damping,0.34,|1>,0.6931471805589452,0.22684422694562265,0.4663029536133225,0.6273172072419337,0.746268656716418,0.8638684255813601,0.66,0.812403840463596,0.13613157441863988,0.20796641028177743,0.18759615953640396,True,0.11895144947448422,0.07183483586313755
